sig[0,0]; sig[1,1]; sig[2,2]; sig[0,1]; sig[0,2]; sig[1,2]; eps[0,0]; eps[1,1]; eps[2,2]; eps[0,1]; eps[0,2]; eps[1,2];  beta[0,0]; beta[1,1]; beta[2,2]; beta[0,1]; beta[0,2]; beta[1,2]; eps_p_bar
6.19434;5.92033;5.92033;0.146563;5.99383e-17;-6.41434e-18;0.08;-0.0228238;-0.0228238;0.0340548;2.34509e-18;-1.76685e-19;0;0;0;0;0;0;0.0793612;
6.83906;6.56338;6.56338;0.150321;2.5058e-17;-1.28733e-17;0.088;-0.0249849;-0.0249849;0.0396131;3.05183e-18;-6.90677e-19;0;0;0;0;0;0;0.0886694;
7.49278;7.21274;7.21274;0.152045;-4.72102e-17;3.45654e-17;0.096;-0.0271255;-0.0271255;0.0451148;8.99486e-19;8.51299e-19;0;0;0;0;0;0;0.0979248;
8.15552;7.86819;7.86819;0.151568;5.37477e-18;-6.10414e-18;0.104;-0.0292458;-0.0292458;0.0504266;1.41348e-18;3.85494e-19;0;0;0;0;0;0;0.107023;
8.82734;8.52955;8.52955;0.148554;-4.26527e-17;-1.41963e-19;0.112;-0.0313463;-0.0313463;0.0554142;-3.21245e-19;4.17619e-19;0;0;0;0;0;0;0.115865;
9.50827;9.19661;9.19661;0.142445;1.99662e-17;-4.5781e-17;0.12;-0.0334271;-0.0334271;0.0599448;7.06739e-19;-1.33317e-18;0;0;0;0;0;0;0.124364;
10.1982;9.86925;9.86925;0.132405;3.39117e-18;-2.48737e-18;0.128;-0.0354888;-0.0354888;0.0638888;7.06739e-19;-1.14042e-18;0;0;0;0;0;0;0.132453;
10.8969;10.5475;10.5475;0.117273;1.45594e-16;1.87803e-18;0.136;-0.0375316;-0.0375316;0.0671227;5.71816e-18;-1.06011e-18;0;0;0;0;0;0;0.140099;
11.6034;11.2316;11.2316;0.0956172;-4.29266e-16;6.30867e-17;0.144;-0.0395557;-0.0395557;0.0695304;-9.25186e-18;9.9586e-19;0;0;0;0;0;0;0.147314;
12.3157;11.9224;11.9224;0.0660855;-4.38628e-17;-1.31864e-17;0.152;-0.0415615;-0.0415615;0.0710062;-7.96688e-18;1.92747e-19;0;0;0;0;0;0;0.154168;
13.0305;12.6214;12.6214;0.0282872;3.91029e-16;-5.86313e-18;0.16;-0.0435493;-0.0435493;0.0714559;4.17619e-18;9.63735e-20;0;0;0;0;0;0;0.160809;
13.7439;13.3304;13.3304;-0.0159323;-1.11188e-16;-6.51292e-18;0.168;-0.0455193;-0.0455193;0.0707991;-1.60623e-18;-6.4249e-20;0;0;0;0;0;0;0.167452;
14.4533;14.0506;14.0506;-0.0620245;2.33394e-17;2.35163e-17;0.176;-0.0474719;-0.0474719;0.0689706;-1.92747e-19;7.06739e-19;0;0;0;0;0;0;0.174365;
15.1596;14.7814;14.7814;-0.104451;3.56764e-17;1.49719e-18;0.184;-0.0494073;-0.0494073;0.0659218;8.35237e-19;6.10366e-19;0;0;0;0;0;0;0.18182;
15.8665;15.5207;15.5207;-0.13949;3.34078e-17;-4.68494e-17;0.192;-0.0513257;-0.0513257;0.0616223;1.79897e-18;-1.06011e-18;0;0;0;0;0;0;0.19005;
16.5782;16.2664;16.2664;-0.166362;-1.67645e-16;-3.7451e-17;0.2;-0.0532275;-0.0532275;0.0560603;-4.88293e-18;-2.21659e-18;0;0;0;0;0;0;0.19923;
17.2975;17.017;17.017;-0.186252;-7.6485e-17;7.60866e-17;0.208;-0.0551129;-0.0551129;0.0492435;-7.06739e-18;1.22073e-18;0;0;0;0;0;0;0.209472;
18.0253;17.7717;17.7717;-0.200909;9.63269e-17;-4.5151e-17;0.216;-0.0569821;-0.0569821;0.0411997;-2.18447e-18;-1.3171e-18;0;0;0;0;0;0;0.220834;
18.7618;18.5305;18.5305;-0.211877;7.9703e-17;-5.65811e-18;0.224;-0.0588354;-0.0588354;0.0319769;1.15648e-18;-1.3171e-18;0;0;0;0;0;0;0.233328;
19.5065;19.2934;19.2934;-0.220291;-4.65731e-17;5.099e-17;0.232;-0.060673;-0.060673;0.0216429;-1.79897e-18;1.41348e-18;0;0;0;0;0;0;0.246928;
20.2592;20.0604;20.0604;-0.22692;-2.11879e-17;2.76542e-18;0.24;-0.0624952;-0.0624952;0.0102855;-2.69846e-18;1.25286e-18;0;0;0;0;0;0;0.261571;
21.0192;20.8318;20.8318;-0.23227;1.95914e-17;8.47263e-18;0.248;-0.0643022;-0.0643022;-0.00198905;-1.41348e-18;1.73472e-18;0;0;0;0;0;0;0.277164;
21.7862;21.6075;21.6075;-0.236669;1.9906e-16;-5.83733e-17;0.256;-0.0660941;-0.0660941;-0.0150563;1.06653e-17;-1.89535e-18;0;0;0;0;0;0;0.29359;
22.5599;22.3876;22.3876;-0.24033;-1.12695e-16;7.97014e-17;0.264;-0.0678713;-0.0678713;-0.0287754;2.31296e-18;3.50157e-18;0;0;0;0;0;0;0.310706;
23.34;23.1722;23.1722;-0.243383;-5.36345e-17;-8.59619e-17;0.272;-0.0696339;-0.0696339;-0.04299;-4.49743e-19;-2.53784e-18;0;0;0;0;0;0;0.32835;
24.1264;23.9611;23.9611;-0.245907;1.85411e-17;-2.14458e-17;0.28;-0.0713822;-0.0713822;-0.0575307;1.09223e-18;-3.4052e-18;0;0;0;0;0;0;0.346341;
24.919;24.7544;24.7544;-0.247938;-6.01618e-17;6.87321e-17;0.288;-0.0731163;-0.0731163;-0.0722167;-2.95545e-18;1.22073e-18;0;0;0;0;0;0;0.364485;
25.7176;25.552;25.552;-0.249477;-2.358e-17;-1.36502e-18;0.296;-0.0748365;-0.0748365;-0.0868578;-4.11194e-18;7.06739e-19;0;0;0;0;0;0;0.382579;
26.5224;26.3538;26.3538;-0.25049;5.62524e-17;-3.24339e-17;0.304;-0.0765429;-0.0765429;-0.101257;-3.85494e-19;-1.34923e-18;0;0;0;0;0;0;0.400409;
27.3333;27.1596;27.1596;-0.250902;2.53856e-17;2.89772e-17;0.312;-0.0782358;-0.0782358;-0.115214;8.35237e-19;6.4249e-19;0;0;0;0;0;0;0.417762;
28.1505;27.9692;27.9692;-0.250577;-1.90134e-17;-4.57168e-17;0.32;-0.0799153;-0.0799153;-0.128524;-4.49743e-19;-2.24872e-18;0;0;0;0;0;0;0.434421;
28.9744;28.7825;28.7825;-0.249291;1.92054e-19;1.8231e-18;0.328;-0.0815816;-0.0815816;-0.140987;-3.21245e-19;-1.86322e-18;0;0;0;0;0;0;0.450179;
29.8053;29.599;29.599;-0.246669;1.34538e-16;8.33695e-17;0.336;-0.0832349;-0.0832349;-0.152403;6.74615e-18;2.50571e-18;0;0;0;0;0;0;0.46484;
30.6441;30.4183;30.4183;-0.242069;-1.52838e-16;-2.1214e-17;0.344;-0.0848754;-0.0848754;-0.162583;-1.47773e-18;9.63735e-19;0;0;0;0;0;0;0.478227;
31.4918;31.2399;31.2399;-0.234352;-6.12479e-17;-7.49251e-17;0.352;-0.0865033;-0.0865033;-0.171342;-3.21245e-18;-2.18447e-18;0;0;0;0;0;0;0.490195;
32.3498;32.0628;32.0628;-0.221409;-9.39057e-17;7.22527e-17;0.36;-0.0881187;-0.0881187;-0.178511;-6.48915e-18;1.09223e-18;0;0;0;0;0;0;0.500651;
33.2199;32.8861;32.8861;-0.199251;3.01414e-16;-1.0183e-16;0.368;-0.0897217;-0.0897217;-0.183934;4.36893e-18;-2.82696e-18;0;0;0;0;0;0;0.509582;
34.1022;33.7098;33.7098;-0.160621;-1.14538e-16;1.06385e-16;0.376;-0.0913127;-0.0913127;-0.187472;-8.99486e-19;9.63735e-19;0;0;0;0;0;0;0.517124;
34.9897;34.537;34.537;-0.0952938;-1.28447e-16;-2.17363e-16;0.384;-0.0928916;-0.0928916;-0.189005;-3.59794e-18;-5.46117e-18;0;0;0;0;0;0;0.523656;
35.8611;35.3786;35.3786;-0.000826885;-1.63862e-16;3.48539e-16;0.392;-0.0944588;-0.0944588;-0.188437;-7.00314e-18;4.81868e-18;0;0;0;0;0;0;0.529911;
36.6964;36.2443;36.2443;0.0987843;5.28465e-16;2.07444e-16;0.4;-0.0960142;-0.0960142;-0.185691;8.67362e-18;8.41662e-18;0;0;0;0;0;0;0.536857;
37.5088;37.1276;37.1276;0.172489;-8.35095e-17;-3.17539e-16;0.408;-0.0975582;-0.0975582;-0.180718;2.69846e-18;-3.1482e-18;0;0;0;0;0;0;0.545312;
38.3247;38.015;38.015;0.215907;-2.29279e-16;6.59243e-17;0.416;-0.0990908;-0.0990908;-0.173494;-5.58966e-18;1.34923e-18;0;0;0;0;0;0;0.555739;
39.155;38.9011;38.9011;0.239903;1.18243e-16;-5.65453e-17;0.424;-0.100612;-0.100612;-0.164023;1.15648e-18;-1.60623e-18;0;0;0;0;0;0;0.568354;
39.9995;39.786;39.786;0.253744;-6.75877e-17;8.97979e-17;0.432;-0.102122;-0.102122;-0.152336;-3.08395e-18;3.4052e-18;0;0;0;0;0;0;0.583247;
40.8552;40.6709;40.6709;0.262433;1.62435e-16;-4.85133e-17;0.44;-0.103622;-0.103622;-0.138494;6.87464e-18;0;0;0;0;0;0;0;0.600427;
41.7198;41.5571;41.5571;0.268397;7.14467e-17;-5.67184e-17;0.448;-0.10511;-0.10511;-0.122583;1.05368e-17;-3.4052e-18;0;0;0;0;0;0;0.619846;
42.5917;42.4452;42.4452;0.272831;-1.51842e-16;9.02659e-17;0.456;-0.106588;-0.106588;-0.104722;-7.70988e-19;3.4052e-18;0;0;0;0;0;0;0.641406;
43.47;43.3357;43.3357;0.276355;-4.87387e-17;1.8868e-17;0.464;-0.108056;-0.108056;-0.0850516;-3.59794e-18;4.30468e-18;0;0;0;0;0;0;0.664969;
44.3537;44.2289;44.2289;0.279304;-8.16174e-17;-4.3018e-17;0.472;-0.109513;-0.109513;-0.0637431;-1.00228e-17;6.4249e-19;0;0;0;0;0;0;0.690358;
45.2426;45.1249;45.1249;0.28187;1.27335e-16;1.76465e-17;0.48;-0.11096;-0.11096;-0.0409906;1.54198e-18;2.44146e-18;0;0;0;0;0;0;0.717364;
46.1362;46.0239;46.0239;0.28416;-1.30399e-16;-1.93754e-17;0.488;-0.112396;-0.112396;-0.0170116;-1.10508e-17;5.78241e-19;0;0;0;0;0;0;0.745747;
47.0343;46.9258;46.9258;0.286236;2.36425e-18;4.34426e-17;0.496;-0.113823;-0.113823;0.00795518;-1.00228e-17;4.75443e-18;0;0;0;0;0;0;0.775242;
47.9367;47.8308;47.8308;0.288131;-2.54216e-18;-1.37355e-16;0.504;-0.11524;-0.11524;0.0336525;-1.02798e-17;-8.60937e-18;0;0;0;0;0;0;0.805561;
48.8433;48.7389;48.7389;0.289859;2.18475e-16;7.7167e-17;0.512;-0.116647;-0.116647;0.0598072;1.07938e-17;-3.21245e-19;0;0;0;0;0;0;0.836395;
49.754;49.6499;49.6499;0.29142;-3.13577e-16;1.62141e-18;0.52;-0.118044;-0.118044;0.0861329;-2.08167e-17;-6.4249e-19;0;0;0;0;0;0;0.867422;
50.6688;50.5639;50.5639;0.292803;3.26334e-16;7.60143e-17;0.528;-0.119432;-0.119432;0.112333;1.23358e-17;6.61765e-18;0;0;0;0;0;0;0.898305;
51.5877;51.4808;51.4808;0.293988;-1.86632e-16;-5.52425e-17;0.536;-0.12081;-0.12081;0.138105;-7.19589e-18;9.63735e-19;0;0;0;0;0;0;0.928704;
52.5107;52.4005;52.4005;0.294939;3.00581e-16;3.01114e-17;0.544;-0.122179;-0.122179;0.163143;2.13307e-17;4.04769e-18;0;0;0;0;0;0;0.958272;
53.4379;53.323;53.323;0.295604;1.21326e-16;-5.15562e-17;0.552;-0.123539;-0.123539;0.18714;3.00685e-17;-6.4249e-19;0;0;0;0;0;0;0.986667;
54.3696;54.2479;54.2479;0.295904;4.63465e-17;1.71072e-17;0.56;-0.12489;-0.12489;0.209795;3.31525e-17;1.09223e-18;0;0;0;0;0;0;1.01355;
55.3059;55.1753;55.1753;0.295711;-3.08909e-16;-4.1033e-17;0.568;-0.126232;-0.126232;0.230814;8.99486e-18;-2.18447e-18;0;0;0;0;0;0;1.0386;
56.2475;56.1047;56.1047;0.294812;6.356e-17;7.60575e-17;0.576;-0.127565;-0.127565;0.249914;1.54198e-17;3.46945e-18;0;0;0;0;0;0;1.06151;
57.1952;57.0356;57.0356;0.292827;-2.58907e-16;-1.77424e-17;0.584;-0.128889;-0.128889;0.266828;-1.54198e-18;1.86322e-18;0;0;0;0;0;0;1.082;
58.1502;57.9674;57.9674;0.289027;-7.403e-17;-9.5418e-17;0.592;-0.130205;-0.130205;0.281307;-4.11194e-18;-3.4052e-18;0;0;0;0;0;0;1.09982;
59.1151;58.8988;58.8988;0.281872;3.52585e-16;-8.24484e-18;0.6;-0.131512;-0.131512;0.293122;1.33638e-17;-3.21245e-18;0;0;0;0;0;0;1.1148;
60.094;59.8277;59.8277;0.267762;8.6818e-17;6.30651e-17;0.608;-0.13281;-0.13281;0.302072;1.46488e-17;-6.4249e-19;0;0;0;0;0;0;1.12684;
61.0936;60.7505;60.7505;0.23734;-8.93935e-16;5.65746e-17;0.616;-0.1341;-0.1341;0.307982;-1.43918e-17;7.70988e-19;0;0;0;0;0;0;1.13601;
62.1176;61.6656;61.6656;0.166248;1.64434e-15;-1.51608e-16;0.624;-0.135382;-0.135382;0.310708;3.26385e-17;-3.4052e-18;0;0;0;0;0;0;1.14281;
63.1272;62.5921;62.5921;0.0204123;-1.23485e-15;-2.16675e-17;0.632;-0.136656;-0.136656;0.310139;-5.39692e-18;-2.95545e-18;0;0;0;0;0;0;1.14866;
64.0443;63.5691;63.5691;-0.144077;2.161e-16;-1.7014e-16;0.64;-0.137921;-0.137921;0.3062;7.96688e-18;-7.32439e-18;0;0;0;0;0;0;1.15592;
64.9201;64.5709;64.5709;-0.235904;-8.67585e-17;5.81231e-17;0.648;-0.139179;-0.139179;0.29885;3.59794e-18;-4.24044e-18;0;0;0;0;0;0;1.16622;
65.8203;65.5648;65.5648;-0.273624;7.42755e-17;-3.36562e-17;0.656;-0.140429;-0.140429;0.288087;7.45289e-18;-6.10366e-18;0;0;0;0;0;0;1.18003;
66.7474;66.5493;66.5493;-0.289753;6.2459e-16;5.85097e-17;0.664;-0.141671;-0.141671;0.27395;4.11194e-17;-2.69846e-18;0;0;0;0;0;0;1.19746;
67.6914;67.5293;67.5293;-0.297953;-7.16544e-16;1.18098e-16;0.672;-0.142905;-0.142905;0.256513;-8.99486e-18;4.56168e-18;0;0;0;0;0;0;1.2185;
68.6461;68.5081;68.5081;-0.302923;3.6988e-16;-7.41744e-17;0.68;-0.144131;-0.144131;0.235891;2.28727e-17;-1.67047e-18;0;0;0;0;0;0;1.24308;
69.6081;69.4872;69.4872;-0.306393;8.91727e-17;-2.01627e-17;0.688;-0.14535;-0.14535;0.212239;2.80126e-17;-2.89121e-18;0;0;0;0;0;0;1.27107;
70.5758;70.4673;70.4673;-0.309092;-4.94839e-16;-4.82261e-17;0.696;-0.146561;-0.146561;0.185746;-1.79897e-17;-7.19589e-18;0;0;0;0;0;0;1.30226;
71.5482;71.449;71.449;-0.311365;2.42693e-16;5.82695e-17;0.704;-0.147765;-0.147765;0.156639;9.25186e-18;-1.09223e-18;0;0;0;0;0;0;1.33642;
72.5246;72.4325;72.4325;-0.313386;-1.59586e-16;7.00445e-18;0.712;-0.148962;-0.148962;0.125181;-9.25186e-18;-7.06739e-19;0;0;0;0;0;0;1.37325;
73.5048;73.418;73.418;-0.315247;-5.90508e-17;1.52795e-18;0.72;-0.150152;-0.150152;0.0916627;-1.49058e-17;-5.78241e-19;0;0;0;0;0;0;1.41242;
74.4884;74.4055;74.4055;-0.316996;1.56726e-16;-7.58301e-18;0.728;-0.151334;-0.151334;0.056408;3.85494e-18;-1.47773e-18;0;0;0;0;0;0;1.45358;
75.4752;75.3952;75.3952;-0.318657;9.92242e-17;8.62805e-18;0.736;-0.152509;-0.152509;0.0197649;1.49058e-17;-3.85494e-19;0;0;0;0;0;0;1.49632;
76.465;76.387;76.387;-0.32024;-1.34167e-16;-7.8747e-18;0.744;-0.153677;-0.153677;-0.0178953;-2.31296e-18;-1.41348e-18;0;0;0;0;0;0;1.54023;
77.4579;77.3809;77.3809;-0.321743;-2.10092e-17;-2.96494e-17;0.752;-0.154838;-0.154838;-0.0561826;-4.11194e-18;-5.07567e-18;0;0;0;0;0;0;1.58485;
78.4538;78.3769;78.3769;-0.323161;5.6379e-17;-7.10365e-18;0.76;-0.155993;-0.155993;-0.0946918;3.08395e-18;-5.78241e-18;0;0;0;0;0;0;1.62972;
79.4526;79.3751;79.3751;-0.324481;6.27932e-17;4.72197e-17;0.768;-0.15714;-0.15714;-0.133007;1.05368e-17;1.28498e-19;0;0;0;0;0;0;1.67437;
80.4542;80.3753;80.3753;-0.325686;3.69141e-17;-5.45149e-17;0.776;-0.158281;-0.158281;-0.170707;1.46488e-17;-6.8104e-18;0;0;0;0;0;0;1.71832;
81.4589;81.3776;81.3776;-0.326754;-1.4571e-16;-2.9991e-17;0.784;-0.159415;-0.159415;-0.207367;-2.82696e-18;-1.00228e-17;0;0;0;0;0;0;1.76108;
82.4666;82.3818;82.3818;-0.327656;-1.92505e-17;6.84923e-17;0.792;-0.160543;-0.160543;-0.242569;-4.11194e-18;-2.05597e-18;0;0;0;0;0;0;1.80217;
83.4774;83.3878;83.3878;-0.328348;2.29196e-16;-8.35698e-19;0.8;-0.161664;-0.161664;-0.275898;2.06882e-17;-2.56996e-18;0;0;0;0;0;0;1.84112;
82.3408;82.4447;82.4447;-0.327768;-2.89939e-16;6.17387e-18;0.792;-0.160543;-0.160543;-0.300879;-4.62593e-18;-2.05597e-18;0;0;0;0;0;0;1.87045;
81.3142;81.4499;81.4499;-0.324589;-1.32061e-16;-1.10162e-16;0.784;-0.159415;-0.159415;-0.322211;-1.23358e-17;-1.00228e-17;0;0;0;0;0;0;1.89582;
80.2924;80.4562;80.4562;-0.320852;4.35491e-17;4.15549e-17;0.776;-0.158281;-0.158281;-0.33974;-8.86636e-18;-6.8104e-18;0;0;0;0;0;0;1.91694;
79.2649;79.4689;79.4689;-0.313547;6.74016e-17;1.49798e-16;0.768;-0.15714;-0.15714;-0.353354;-5.78241e-18;3.85494e-19;0;0;0;0;0;0;1.93379;
78.2241;78.4918;78.4918;-0.297565;3.60922e-16;-1.24826e-16;0.76;-0.155993;-0.155993;-0.362987;7.83838e-18;-5.39692e-18;0;0;0;0;0;0;1.94646;
77.1582;77.5308;77.5308;-0.257502;-7.73309e-16;-2.4418e-17;0.752;-0.154838;-0.154838;-0.368616;-1.68332e-17;-5.33267e-18;0;0;0;0;0;0;1.9553;
76.0648;76.5871;76.5871;-0.147622;2.73533e-16;1.71589e-16;0.744;-0.153677;-0.153677;-0.370264;-6.03941e-18;-1.41348e-18;0;0;0;0;0;0;1.96141;
75.0408;75.6124;75.6124;0.0624673;7.94704e-16;9.04195e-17;0.736;-0.152509;-0.152509;-0.367995;9.50885e-18;-5.13992e-19;0;0;0;0;0;0;1.96743;
74.1419;74.5788;74.5788;0.222176;-3.47529e-16;-1.38808e-17;0.728;-0.151334;-0.151334;-0.361915;-5.52542e-18;-1.47773e-18;0;0;0;0;0;0;1.97632;
73.2429;73.549;73.549;0.28631;5.70973e-17;-1.42825e-16;0.72;-0.150152;-0.150152;-0.352171;-1.15648e-18;-6.93889e-18;0;0;0;0;0;0;1.989;
72.3106;72.5396;72.5396;0.309857;-1.65895e-17;1.10483e-16;0.712;-0.148962;-0.148962;-0.338945;-2.31296e-18;-7.06739e-19;0;0;0;0;0;0;2.00542;
71.359;71.5436;71.5436;0.320139;-8.66997e-17;2.19493e-17;0.704;-0.147765;-0.147765;-0.322453;-7.19589e-18;-1.28498e-19;0;0;0;0;0;0;2.02542;
70.3989;70.5558;70.5558;0.325673;-8.4082e-17;-1.05047e-16;0.696;-0.146561;-0.146561;-0.302946;-1.22073e-17;-7.19589e-18;0;0;0;0;0;0;2.04875;
69.4354;69.5735;69.5735;0.329185;3.95645e-16;4.95787e-17;0.688;-0.14535;-0.14535;-0.280698;1.74757e-17;-2.89121e-18;0;0;0;0;0;0;2.07516;
68.4707;68.5958;68.5958;0.331695;-2.79e-16;1.89602e-17;0.68;-0.144131;-0.144131;-0.25601;-7.45289e-18;-1.67047e-18;0;0;0;0;0;0;2.10432;
67.5063;67.6219;67.6219;0.333653;5.13413e-17;7.19235e-17;0.672;-0.142905;-0.142905;-0.229205;-1.28498e-18;4.43318e-18;0;0;0;0;0;0;2.13587;
66.5427;66.6516;66.6516;0.335275;-3.86886e-17;-7.03241e-17;0.664;-0.141671;-0.141671;-0.200617;-5.13992e-18;-2.44146e-18;0;0;0;0;0;0;2.16944;
65.5806;65.6846;65.6846;0.336676;9.18461e-17;-4.29842e-17;0.656;-0.140429;-0.140429;-0.170599;3.85494e-18;-6.10366e-18;0;0;0;0;0;0;2.20464;
64.6202;64.7209;64.7209;0.337917;-1.01531e-16;1.62674e-17;0.648;-0.139179;-0.139179;-0.139506;-6.6819e-18;-4.24044e-18;0;0;0;0;0;0;2.24106;
63.6616;63.7604;63.7604;0.339029;2.86747e-16;-3.11236e-17;0.64;-0.137921;-0.137921;-0.107702;2.26157e-17;-7.45289e-18;0;0;0;0;0;0;2.2783;
62.7051;62.8031;62.8031;0.340025;1.25187e-17;4.27321e-17;0.632;-0.136656;-0.136656;-0.0755473;2.21017e-17;-2.95545e-18;0;0;0;0;0;0;2.31593;
61.7507;61.849;61.849;0.340907;-2.19198e-16;-5.64442e-19;0.624;-0.135382;-0.135382;-0.0433992;0;-3.2767e-18;0;0;0;0;0;0;2.35356;
60.7984;60.8981;60.8981;0.341668;1.33953e-16;3.81669e-17;0.616;-0.1341;-0.1341;-0.0116068;1.46488e-17;5.13992e-19;0;0;0;0;0;0;2.39078;
59.8484;59.9505;59.9505;0.342292;-2.56298e-16;-9.48312e-18;0.608;-0.13281;-0.13281;0.019493;-1.10508e-17;-6.4249e-19;0;0;0;0;0;0;2.42721;
58.9005;59.0062;59.0062;0.342756;6.24346e-17;-2.79768e-17;0.6;-0.131512;-0.131512;0.0495789;-3.59794e-18;-3.21245e-18;0;0;0;0;0;0;2.4625;
57.9546;58.0652;58.0652;0.343024;3.38177e-16;-4.06341e-18;0.592;-0.130205;-0.130205;0.0783487;2.64706e-17;-3.4052e-18;0;0;0;0;0;0;2.49628;
57.0107;57.1278;57.1278;0.343044;-4.47941e-16;6.13953e-17;0.584;-0.128889;-0.128889;0.105522;-1.38778e-17;1.86322e-18;0;0;0;0;0;0;2.52826;
56.0686;56.1941;56.1941;0.342739;1.93244e-16;2.48058e-17;0.576;-0.127565;-0.127565;0.130843;4.36893e-18;3.46945e-18;0;0;0;0;0;0;2.55815;
55.1279;55.2643;55.2643;0.341987;3.90403e-16;-7.41698e-17;0.568;-0.126232;-0.126232;0.154082;3.21245e-17;-2.18447e-18;0;0;0;0;0;0;2.58569;
54.1883;54.3386;54.3386;0.340595;-3.81577e-16;3.96894e-17;0.56;-0.12489;-0.12489;0.175041;3.85494e-18;9.63735e-19;0;0;0;0;0;0;2.61068;
53.2488;53.4175;53.4175;0.338232;5.40002e-17;-1.8103e-17;0.552;-0.123539;-0.123539;0.193551;9.50885e-18;-3.85494e-19;0;0;0;0;0;0;2.63294;
52.3085;52.5016;52.5016;0.334306;-1.4639e-16;7.89855e-17;0.544;-0.122179;-0.122179;0.209474;1.28498e-18;3.98344e-18;0;0;0;0;0;0;2.65235;
51.3656;51.5918;51.5918;0.327685;-1.39025e-17;-5.4193e-17;0.536;-0.12081;-0.12081;0.222707;1.54198e-18;9.63735e-19;0;0;0;0;0;0;2.66885;
50.4172;50.6897;50.6897;0.31605;-2.16691e-17;1.34468e-16;0.528;-0.119432;-0.119432;0.233179;7.70988e-19;6.61765e-18;0;0;0;0;0;0;2.68245;
49.4589;49.7974;49.7974;0.294311;1.8441e-16;-1.96451e-16;0.52;-0.118044;-0.118044;0.240852;6.93889e-18;-6.4249e-19;0;0;0;0;0;0;2.69327;
48.4863;48.9174;48.9174;0.250996;4.47665e-16;-3.35644e-17;0.512;-0.116647;-0.116647;0.245722;1.77327e-17;-3.21245e-19;0;0;0;0;0;0;2.70163;
47.5044;48.047;48.047;0.163951;4.94102e-16;-3.81791e-16;0.504;-0.11524;-0.11524;0.247817;2.59566e-17;-8.60937e-18;0;0;0;0;0;0;2.70818;
46.5541;47.1659;47.1659;0.0188185;-2.03186e-15;5.26783e-16;0.496;-0.113823;-0.113823;0.247195;-1.95317e-17;4.75443e-18;0;0;0;0;0;0;2.71419;
45.6833;46.2503;46.2503;-0.13445;8.38684e-16;-3.651e-17;0.488;-0.112396;-0.112396;0.243945;1.25928e-17;6.4249e-19;0;0;0;0;0;0;2.72118;
44.8575;45.3174;45.3174;-0.234234;-1.64139e-17;5.58768e-17;0.48;-0.11096;-0.11096;0.238183;6.93889e-18;2.44146e-18;0;0;0;0;0;0;2.73016;
44.027;44.3923;44.3923;-0.284698;3.17729e-16;-4.31792e-17;0.472;-0.109513;-0.109513;0.230053;1.77327e-17;6.4249e-19;0;0;0;0;0;0;2.74139;
43.1806;43.4804;43.4804;-0.309483;-4.09939e-16;8.52135e-17;0.464;-0.108056;-0.108056;0.219719;-2.56996e-19;4.24044e-18;0;0;0;0;0;0;2.75486;
42.3233;42.5794;42.5794;-0.322667;-4.87526e-16;-6.95992e-18;0.456;-0.106588;-0.106588;0.207368;-1.92747e-17;3.4052e-18;0;0;0;0;0;0;2.77045;
