sig[0,0]; sig[1,1]; sig[2,2]; sig[0,1]; sig[0,2]; sig[1,2]; eps[0,0]; eps[1,1]; eps[2,2]; eps[0,1]; eps[0,2]; eps[1,2];  beta[0,0]; beta[1,1]; beta[2,2]; beta[0,1]; beta[0,2]; beta[1,2]; eps_p_bar
3.18122;3.60663;3.2437;5.94764e-17;9.54138e-17;-1.08113e-16;-0.0963211;0.120934;-0.00550531;1.92747e-18;1.78291e-18;-1.09223e-18;0;0;0;0;0;0;0.125201;
3.68434;4.09799;3.713;-2.11345e-17;4.13861e-17;-1.27576e-16;-0.0980912;0.126929;-0.00694195;1.02798e-18;2.23265e-18;-3.63007e-18;0;0;0;0;0;0;0.130255;
4.22618;4.62311;4.21597;-2.29311e-16;-1.3463e-16;6.85189e-17;-0.0992892;0.132739;-0.00856344;-4.36893e-18;-1.26892e-18;-1.18861e-18;0;0;0;0;0;0;0.135058;
4.80645;5.1808;4.75251;3.84782e-17;6.09544e-17;4.66309e-17;-0.099908;0.138355;-0.0103712;-2.05597e-18;9.79798e-19;-5.30054e-19;0;0;0;0;0;0;0.139645;
5.42447;5.76966;5.32264;1.05853e-17;4.3179e-17;1.99661e-17;-0.0999439;0.143769;-0.0123647;-2.05597e-18;1.5741e-18;-3.69432e-19;0;0;0;0;0;0;0.144058;
6.07906;6.38821;5.92646;-2.19196e-16;1.61255e-16;8.0901e-17;-0.0993969;0.148974;-0.0145412;-6.93889e-18;4.8508e-18;1.28498e-18;0;0;0;0;0;0;0.148346;
6.76841;7.03503;6.56403;3.52688e-16;-1.68995e-16;-2.13757e-17;-0.0982701;0.153961;-0.0168957;2.05597e-18;1.92747e-19;3.21245e-19;0;0;0;0;0;0;0.152564;
7.49017;7.70897;7.23525;5.91161e-18;-6.49724e-17;-3.95389e-16;-0.09657;0.158724;-0.0194214;0;-1.60623e-19;-8.06325e-18;0;0;0;0;0;0;0.156767;
8.24158;8.40913;7.93956;-1.4096e-16;-7.73209e-19;4.38073e-16;-0.0943067;0.163255;-0.0221093;-3.08395e-18;2.24872e-19;3.85494e-18;0;0;0;0;0;0;0.161006;
9.01976;9.13484;8.67577;1.59877e-16;-3.25361e-17;1.44572e-16;-0.0914932;0.167548;-0.0249489;1.28498e-18;-4.81868e-19;4.30468e-18;0;0;0;0;0;0;0.16533;
9.82187;9.88538;9.44203;-2.15302e-16;-1.62637e-17;-3.95619e-16;-0.088146;0.171596;-0.0279275;-4.49743e-18;-6.4249e-19;-5.39692e-18;0;0;0;0;0;0;0.169779;
10.6453;10.6598;10.2359;3.54408e-18;1.50843e-16;1.09579e-17;-0.0842846;0.175394;-0.0310314;-3.08395e-18;2.89121e-18;-2.69846e-18;0;0;0;0;0;0;0.174383;
11.4876;11.4567;11.0546;-2.10914e-17;-1.37605e-16;5.52332e-17;-0.0799316;0.178936;-0.0342451;-3.59794e-18;-1.25286e-18;-1.47773e-18;0;0;0;0;0;0;0.179163;
12.3464;12.2741;11.895;-8.63683e-20;-1.00865e-17;2.50167e-17;-0.0751123;0.182218;-0.0375521;-3.46945e-18;-6.4249e-19;-1.22073e-18;0;0;0;0;0;0;0.184133;
13.2192;13.1097;12.7537;-2.145e-16;-1.32014e-16;-1.34937e-16;-0.0698549;0.185233;-0.0409349;-8.73787e-18;-3.82282e-18;-4.69018e-18;0;0;0;0;0;0;0.189296;
14.1036;13.9607;13.6275;4.11727e-16;9.76928e-17;-1.02116e-17;-0.0641899;0.187978;-0.0443753;2.95545e-18;-5.46117e-19;-4.11194e-18;0;0;0;0;0;0;0.194652;
14.9967;14.8238;14.5127;-2.85198e-16;7.33711e-17;-1.79566e-16;-0.0581506;0.190449;-0.0478545;-6.93889e-18;7.38864e-19;-8.67362e-18;0;0;0;0;0;0;0.200194;
15.8953;15.6954;15.4056;1.57685e-16;6.00463e-17;1.3927e-17;-0.051772;0.192642;-0.0513534;-1.02798e-18;1.86322e-18;-7.19589e-18;0;0;0;0;0;0;0.205908;
16.7962;16.5717;16.3025;-3.0746e-17;-9.53445e-17;3.24922e-16;-0.0450914;0.194554;-0.0548525;-2.82696e-18;-1.06011e-18;1.41348e-18;0;0;0;0;0;0;0.211779;
17.6955;17.4487;17.1993;-8.74212e-17;-4.41963e-17;2.25413e-16;-0.0381479;0.196182;-0.0583326;-5.01142e-18;-1.67047e-18;5.52542e-18;0;0;0;0;0;0;0.217788;
18.5895;18.322;18.0919;2.00005e-16;1.11579e-16;-7.54456e-17;-0.0309817;0.197524;-0.0617744;1.02798e-18;1.67047e-18;2.05597e-18;0;0;0;0;0;0;0.223913;
19.4738;19.1872;18.9758;1.41947e-16;2.72233e-17;-2.94058e-18;-0.0236349;0.198578;-0.0651591;3.72644e-18;1.73472e-18;2.44146e-18;0;0;0;0;0;0;0.230131;
20.3441;20.0395;19.8465;-9.75043e-17;-1.74806e-16;-2.40248e-16;-0.0161502;0.199343;-0.0684682;1.28498e-19;-3.30882e-18;-4.24044e-18;0;0;0;0;0;0;0.236417;
21.1958;20.8742;20.6995;-1.18121e-16;5.43716e-17;3.87306e-17;-0.00857124;0.199816;-0.0716838;-2.56996e-18;-7.06739e-19;-1.67047e-18;0;0;0;0;0;0;0.242744;
22.0241;21.6862;21.5298;-6.29816e-17;9.26286e-17;-4.1005e-16;-0.000942323;0.199998;-0.0747886;-3.59794e-18;1.54398e-18;-1.33638e-17;0;0;0;0;0;0;0.249086;
22.8241;22.4706;22.3327;1.52264e-16;-1.37079e-16;4.65329e-16;0.00669209;0.199888;-0.077766;1.02798e-18;-2.84302e-18;2.12022e-18;0;0;0;0;0;0;0.255417;
23.5909;23.2221;23.1032;1.56042e-18;1.61758e-16;-1.30642e-16;0.0142875;0.199486;-0.0806002;1.28498e-19;2.47359e-18;-4.36893e-18;0;0;0;0;0;0;0.26171;
24.3194;23.9358;23.8363;2.07162e-16;1.43018e-17;2.6183e-16;0.0217995;0.198794;-0.0832762;5.78241e-18;1.86322e-18;3.59794e-18;0;0;0;0;0;0;0.267939;
25.0046;24.6064;24.5272;-3.09713e-16;-8.96038e-17;5.53211e-17;0.0291844;0.197811;-0.08578;-3.85494e-18;-6.4249e-19;3.46945e-18;0;0;0;0;0;0;0.27408;
25.6416;25.229;25.1711;-4.3192e-17;4.68845e-17;-1.85677e-17;0.036399;0.19654;-0.088098;-3.08395e-18;1.15648e-18;2.63421e-18;0;0;0;0;0;0;0.280109;
26.2254;25.7985;25.7631;1.27928e-16;1.36159e-17;-1.20403e-16;0.0434013;0.194982;-0.090218;5.13992e-19;1.22073e-18;-3.85494e-19;0;0;0;0;0;0;0.286005;
26.7512;26.3101;26.2988;1.59575e-17;7.86802e-19;9.43393e-17;0.0501505;0.19314;-0.0921284;1.28498e-19;1.15648e-18;2.76271e-18;0;0;0;0;0;0;0.291748;
27.2143;26.7593;26.7739;7.11807e-17;-7.73499e-17;-1.75539e-16;0.0566071;0.191016;-0.0938184;1.79897e-18;-7.70988e-19;-2.18447e-18;0;0;0;0;0;0;0.297322;
27.6103;27.1415;27.1842;-7.736e-17;3.06535e-17;2.36491e-16;0.0627335;0.188613;-0.0952783;-5.13992e-19;4.49743e-19;4.62593e-18;0;0;0;0;0;0;0.302713;
27.9348;27.4527;27.5259;2.96461e-16;5.99592e-17;-1.23487e-16;0.0684939;0.185935;-0.0964989;6.93889e-18;1.67047e-18;2.56996e-19;0;0;0;0;0;0;0.307913;
28.1838;27.6893;27.7956;-3.64169e-16;-1.63811e-16;-2.13541e-16;0.0738548;0.182986;-0.0974722;-3.21245e-18;-2.44146e-18;-3.85494e-18;0;0;0;0;0;0;0.312917;
28.3536;27.8477;27.9901;8.44389e-18;2.32616e-16;-1.95957e-16;0.0787849;0.17977;-0.0981907;-7.70988e-19;3.72644e-18;-6.87464e-18;0;0;0;0;0;0;0.317725;
28.4404;27.9252;28.1067;-9.51967e-18;-1.3022e-16;3.28989e-16;0.0832555;0.176292;-0.0986477;-1.02798e-18;-5.13992e-19;1.41348e-18;0;0;0;0;0;0;0.322347;
28.4413;27.9195;28.1428;-3.96941e-17;3.5195e-17;-6.85313e-17;0.0872403;0.172556;-0.0988374;-1.79897e-18;1.02798e-18;-2.05597e-18;0;0;0;0;0;0;0.326796;
28.3534;27.8289;28.0964;2.71548e-16;1.11521e-16;-1.81513e-16;0.0907163;0.168569;-0.0987547;3.98344e-18;3.08395e-18;-5.33267e-18;0;0;0;0;0;0;0.331096;
28.1744;27.6525;27.9653;2.44955e-16;-2.22734e-16;4.98855e-17;0.0936631;0.164336;-0.098395;7.19589e-18;-2.05597e-18;-3.21245e-18;0;0;0;0;0;0;0.335278;
27.9028;27.3898;27.7477;-2.36151e-16;1.8116e-16;7.11292e-17;0.0960636;0.159863;-0.0977547;1.02798e-18;2.89121e-18;-2.12022e-18;0;0;0;0;0;0;0.339381;
27.5378;27.0411;27.4419;-8.12546e-17;-1.39656e-16;-8.91103e-17;0.0979036;0.155157;-0.0968307;8.99486e-19;-9.63735e-19;-4.30468e-18;0;0;0;0;0;0;0.343452;
27.0796;26.6068;27.0463;-1.63174e-16;-8.66354e-17;2.14211e-16;0.0991726;0.150225;-0.0956207;-1.79897e-18;-1.79897e-18;4.49743e-19;0;0;0;0;0;0;0.347545;
26.5295;26.0876;26.5598;-8.32776e-17;1.05716e-16;1.82584e-17;0.0998631;0.145073;-0.094123;-2.44146e-18;8.35237e-19;-5.13992e-19;0;0;0;0;0;0;0.351712;
25.8896;25.4842;25.9818;1.90358e-16;2.16415e-16;1.008e-16;0.0999711;0.13971;-0.0923367;1.92747e-18;4.56168e-18;1.41348e-18;0;0;0;0;0;0;0.356007;
25.1628;24.7973;25.3128;7.51849e-17;-1.4872e-16;-2.07838e-16;0.0994958;0.134143;-0.0902615;2.31296e-18;1.28498e-19;-3.5337e-18;0;0;0;0;0;0;0.36048;
24.3521;24.0279;24.5543;-9.1922e-17;4.99324e-18;8.06206e-17;0.0984403;0.12838;-0.0878978;-1.28498e-19;1.15648e-18;-5.13992e-19;0;0;0;0;0;0;0.365174;
23.4607;23.1771;23.7088;3.78557e-17;3.30685e-17;1.03021e-16;0.0968104;0.12243;-0.0852468;1.28498e-18;1.86322e-18;1.28498e-18;0;0;0;0;0;0;0.370125;
22.4921;22.2469;22.7794;1.28677e-17;-1.13004e-16;-1.88481e-16;0.0946159;0.116301;-0.0823104;1.34923e-18;-9.63735e-19;-3.72644e-18;0;0;0;0;0;0;0.375361;
21.4498;21.24;21.7702;-8.44358e-17;-3.42635e-17;1.53769e-16;0.0918694;0.110003;-0.0790914;-7.70988e-19;-1.09223e-18;1.15648e-18;0;0;0;0;0;0;0.380904;
20.3373;20.1595;20.6855;4.75919e-18;5.02815e-17;-3.02255e-18;0.0885871;0.103544;-0.0755933;-1.28498e-19;3.85494e-19;1.28498e-19;0;0;0;0;0;0;0.386768;
19.1588;19.0095;19.5301;-1.84964e-17;2.6598e-17;7.04119e-17;0.084788;0.0969342;-0.0718205;-6.4249e-19;7.70988e-19;1.99172e-18;0;0;0;0;0;0;0.392961;
17.9185;17.7943;18.3091;-6.32036e-17;-8.3629e-17;-1.06705e-16;0.0804943;0.0901829;-0.0677783;-2.24872e-18;-1.67047e-18;-1.34923e-18;0;0;0;0;0;0;0.399486;
16.6212;16.5189;17.0279;5.21189e-17;1.0224e-16;-1.42892e-17;0.075731;0.0833001;-0.0634729;-3.85494e-19;1.73472e-18;-1.09223e-18;0;0;0;0;0;0;0.406342;
15.272;15.1888;15.6922;5.05963e-17;7.71289e-19;2.66439e-17;0.070526;0.0762957;-0.0589114;7.70988e-19;1.12436e-18;-2.24872e-19;0;0;0;0;0;0;0.413522;
13.8762;13.8095;14.3077;3.37875e-17;-4.66655e-17;7.56993e-17;0.0649096;0.06918;-0.0541023;1.47773e-18;-2.89121e-19;1.89535e-18;0;0;0;0;0;0;0.421017;
12.4396;12.387;12.8807;-8.93617e-17;4.9602e-17;-1.53342e-16;0.0589146;0.0619635;-0.0490548;-1.50985e-18;1.54198e-18;-3.34095e-18;0;0;0;0;0;0;0.428812;
10.9681;10.9276;11.4172;6.41525e-17;-6.68299e-17;3.56578e-17;0.0525759;0.0546565;-0.0437794;1.09223e-18;-8.99486e-19;-1.25286e-18;0;0;0;0;0;0;0.436892;
9.46781;9.43748;9.92376;-5.16846e-17;2.17212e-17;2.63848e-17;0.0459305;0.0472698;-0.0382878;-9.9586e-19;2.24872e-19;-6.10366e-19;0;0;0;0;0;0;0.445236;
7.94509;7.92325;8.40679;2.21462e-17;5.30444e-17;2.50723e-17;0.0390172;0.0398141;-0.032593;6.4249e-20;1.86322e-18;6.4249e-20;0;0;0;0;0;0;0.453823;
6.4063;6.39137;6.87283;2.76169e-17;-1.30011e-17;-2.98979e-18;0.0318763;0.0323003;-0.026709;8.67362e-19;1.09223e-18;-1.92747e-19;0;0;0;0;0;0;0.462628;
4.85784;4.8484;5.3284;2.1569e-18;-3.15896e-17;1.94374e-17;0.0245495;0.0247395;-0.0206515;7.70988e-19;8.03113e-20;4.9793e-19;0;0;0;0;0;0;0.471625;
3.30613;3.30084;3.77998;-2.11721e-17;-3.10344e-17;-1.92644e-17;0.0170794;0.0171425;-0.0144372;1.60623e-20;-8.11144e-19;-2.97152e-19;0;0;0;0;0;0;0.480786;
1.75749;1.75509;2.23398;-7.25769e-20;1.7045e-17;4.91536e-18;0.00950972;0.00952051;-0.0080844;1.4456e-19;-1.60623e-20;-4.01556e-21;0;0;0;0;0;0;0.49008;
0.21815;0.217432;0.696662;-4.63489e-19;3.94821e-18;8.25965e-19;0.00188456;0.00188465;-0.00161255;1.28498e-19;1.90739e-20;-5.01945e-21;0;0;0;0;0;0;0.499477;
-1.30583;-1.30603;-0.825898;-4.90713e-18;-6.58519e-18;-1.06379e-18;-0.00575159;-0.00575397;0.00495744;-4.41712e-20;-2.40934e-19;-4.81868e-20;0;0;0;0;0;0;0.508944;
-2.80861;-2.80942;-2.32783;-1.419e-17;2.2253e-18;-3.54736e-18;-0.0133542;-0.0133842;0.0116034;-5.22023e-19;-1.20467e-19;-1.68654e-19;0;0;0;0;0;0;0.518447;
-4.28458;-4.28712;-3.80354;-1.78296e-18;-9.27321e-18;5.9671e-20;-0.0208789;-0.0209949;0.0183019;-4.9793e-19;-4.65805e-19;-1.4456e-19;0;0;0;0;0;0;0.527953;
-5.7284;-5.73382;-5.2477;5.92527e-19;2.72723e-17;-4.40953e-19;-0.0282818;-0.028575;0.0250283;-4.65805e-19;5.62179e-19;-1.60623e-19;0;0;0;0;0;0;0.537428;
-7.13506;-7.14452;-6.65534;3.87619e-17;-7.49926e-18;2.67559e-17;-0.0355197;-0.0361133;0.031757;8.99486e-19;1.28498e-19;7.8705e-19;0;0;0;0;0;0;0.546836;
-8.49989;-8.51458;-8.02182;-1.40707e-18;-3.16732e-18;-5.08812e-17;-0.0425505;-0.043599;0.0384613;6.10366e-19;6.4249e-20;-1.15648e-18;0;0;0;0;0;0;0.556144;
-9.81855;-9.83974;-9.34287;4.44866e-17;2.36649e-17;-4.47853e-18;-0.049333;-0.0510211;0.0451138;2.15234e-18;8.99486e-19;-9.9586e-19;0;0;0;0;0;0;0.565317;
-11.0871;-11.1161;-10.6146;-3.16849e-17;-2.79052e-17;2.47746e-17;-0.0558278;-0.0583688;0.0516864;8.03113e-19;-1.92747e-19;-1.28498e-19;0;0;0;0;0;0;0.574322;
-12.3019;-12.3402;-11.8336;-4.93709e-18;7.37077e-18;-3.11612e-17;-0.0619969;-0.0656313;0.0581506;8.35237e-19;2.24872e-19;-1.3171e-18;0;0;0;0;0;0;0.583127;
-13.4598;-13.509;-12.9967;-3.65648e-17;3.60394e-17;1.01918e-16;-0.0678043;-0.0727981;0.0644776;-3.21245e-19;1.34923e-18;2.18447e-18;0;0;0;0;0;0;0.591701;
-14.5579;-14.6197;-14.1013;-7.01399e-17;-1.08751e-16;-1.30394e-16;-0.0732162;-0.0798586;0.0706389;-2.31296e-18;-2.31296e-18;-2.56996e-18;0;0;0;0;0;0;0.600016;
-15.5938;-15.67;-15.1451;2.35209e-17;4.50287e-17;9.71564e-17;-0.0782011;-0.0868027;0.076606;-1.15648e-18;-2.56996e-19;1.22073e-18;0;0;0;0;0;0;0.608046;
-16.5652;-16.658;-16.1261;8.4866e-17;6.34093e-17;-4.67679e-17;-0.0827298;-0.0936201;0.0823512;1.22073e-18;1.34923e-18;-7.70988e-19;0;0;0;0;0;0;0.615768;
-17.4703;-17.5822;-17.043;4.29435e-17;-5.79773e-17;3.24565e-17;-0.0867759;-0.100301;0.0878475;1.92747e-18;-7.06739e-19;4.49743e-19;0;0;0;0;0;0;0.623161;
-18.3075;-18.4411;-17.8944;-1.29979e-16;7.77462e-17;5.14849e-17;-0.0903158;-0.106835;0.0930692;-1.92747e-18;1.79897e-18;1.67047e-18;0;0;0;0;0;0;0.630211;
-19.0757;-19.2338;-18.6798;-3.69297e-18;-1.3212e-16;-2.91813e-17;-0.0933288;-0.113214;0.097992;-1.22073e-18;-2.18447e-18;5.78241e-19;0;0;0;0;0;0;0.636906;
-19.7735;-19.9596;-19.3986;1.68635e-16;8.67159e-17;-2.05379e-18;-0.0957975;-0.119428;0.102593;3.08395e-18;8.35237e-19;7.06739e-19;0;0;0;0;0;0;0.643241;
-20.4003;-20.6178;-20.0507;-3.2212e-16;-1.20763e-16;-1.06352e-16;-0.0977074;-0.125467;0.106853;-5.78241e-18;-2.63421e-18;-1.86322e-18;0;0;0;0;0;0;0.649219;
-20.9554;-21.208;-20.6364;1.30007e-16;1.14507e-16;-8.92685e-17;-0.0990472;-0.131323;0.110752;-7.70988e-19;7.70988e-19;-3.2767e-18;0;0;0;0;0;0;0.654847;
-21.4383;-21.7297;-21.1563;1.0575e-16;-1.04131e-16;-1.46499e-16;-0.0998094;-0.136988;0.114275;7.70988e-19;-2.24872e-18;-5.97516e-18;0;0;0;0;0;0;0.660145;
-21.8491;-22.1825;-21.6111;6.70559e-17;1.14736e-16;1.56796e-16;-0.0999893;-0.142453;0.117408;1.54198e-18;8.35237e-19;-1.73472e-18;0;0;0;0;0;0;0.66514;
-22.188;-22.5658;-22.002;-1.11679e-16;-9.25452e-18;9.77527e-17;-0.0995859;-0.14771;0.120142;-1.15648e-18;-6.4249e-20;-7.06739e-19;0;0;0;0;0;0;0.669869;
-22.456;-22.8789;-22.3299;-6.74387e-17;5.23268e-17;1.7602e-17;-0.0986017;-0.152751;0.122468;-1.79897e-18;1.02798e-18;-9.63735e-19;0;0;0;0;0;0;0.674381;
-22.6545;-23.1209;-22.5956;-1.48236e-16;1.67957e-17;2.8969e-17;-0.0970422;-0.15757;0.124382;-4.24044e-18;1.02798e-18;-5.13992e-19;0;0;0;0;0;0;0.678733;
-22.7858;-23.2914;-22.7995;1.34378e-16;-1.26476e-16;1.58311e-16;-0.0949167;-0.162159;0.125882;-7.70988e-19;-1.47773e-18;2.31296e-18;0;0;0;0;0;0;0.68299;
-22.8526;-23.3903;-22.9413;8.48203e-17;1.93165e-16;-3.49334e-16;-0.0922376;-0.166511;0.126969;0;2.95545e-18;-5.26842e-18;0;0;0;0;0;0;0.687219;
-22.8577;-23.4184;-23.0202;2.98127e-16;1.55929e-17;2.64886e-16;-0.0890203;-0.17062;0.127648;5.13992e-18;2.05597e-18;1.92747e-18;0;0;0;0;0;0;0.691488;
-22.8035;-23.3775;-23.0351;-3.97395e-16;-8.82836e-17;-3.49098e-17;-0.0852838;-0.174481;0.127924;-4.36893e-18;2.56996e-19;-3.85494e-19;0;0;0;0;0;0;0.695853;
-22.692;-23.27;-22.9854;1.35956e-16;-1.05955e-16;1.25936e-16;-0.0810498;-0.178087;0.127808;7.70988e-19;-1.28498e-18;2.31296e-18;0;0;0;0;0;0;0.700365;
-22.5244;-23.0988;-22.8711;9.86847e-17;-7.00916e-18;-2.59776e-16;-0.0763431;-0.181433;0.12731;1.92747e-18;-7.70988e-19;-3.72644e-18;0;0;0;0;0;0;0.705061;
-22.3015;-22.8668;-22.6929;8.47428e-17;4.72094e-17;-3.17226e-18;-0.071191;-0.184514;0.126445;3.08395e-18;2.56996e-19;-2.18447e-18;0;0;0;0;0;0;0.709964;
-22.0243;-22.5768;-22.4525;-2.0866e-16;-4.01913e-17;2.59035e-16;-0.0656236;-0.187326;0.125229;-1.92747e-18;-8.99486e-19;3.4052e-18;0;0;0;0;0;0;0.715088;
-21.6938;-22.2312;-22.152;1.79455e-16;8.44504e-17;2.59733e-17;-0.0596734;-0.189865;0.123678;3.34095e-18;1.22073e-18;2.37721e-18;0;0;0;0;0;0;0.720438;
-21.3114;-21.8327;-21.7939;9.38006e-17;8.49143e-17;-3.08522e-16;-0.0533752;-0.192127;0.121811;4.36893e-18;2.63421e-18;-4.81868e-18;0;0;0;0;0;0;0.726008;
-20.8789;-21.3837;-21.3811;-3.26472e-16;-1.42207e-16;3.19094e-16;-0.0467655;-0.194109;0.119648;-3.85494e-18;-1.22073e-18;4.56168e-18;0;0;0;0;0;0;0.731789;
-20.3982;-20.8866;-20.9167;-3.04096e-16;-7.24173e-18;1.84257e-16;-0.0398831;-0.195807;0.117211;-9.12336e-18;-5.13992e-19;7.00314e-18;0;0;0;0;0;0;0.737765;
-19.872;-20.3441;-20.4039;3.11683e-16;-1.88265e-16;-7.41701e-17;-0.0327681;-0.19722;0.114521;3.85494e-19;-5.07567e-18;4.04769e-18;0;0;0;0;0;0;0.743914;
-19.3031;-19.7592;-19.8462;1.54933e-16;2.42243e-16;-4.1332e-16;-0.0254619;-0.198345;0.111601;2.31296e-18;2.12022e-18;-5.78241e-18;0;0;0;0;0;0;0.750214;
-18.6945;-19.1348;-19.247;7.87237e-17;-8.05857e-17;-1.4824e-17;-0.0180071;-0.199181;0.108472;3.34095e-18;-1.41348e-18;-3.59794e-18;0;0;0;0;0;0;0.756638;
-18.0495;-18.4742;-18.61;2.83611e-16;1.85269e-18;1.22356e-16;-0.0104474;-0.199726;0.105157;1.00871e-17;-8.67362e-19;-3.85494e-19;0;0;0;0;0;0;0.763159;
-17.3719;-17.7809;-17.9392;-1.59295e-16;7.42477e-17;-6.55726e-17;-0.00282664;-0.19998;0.101679;4.24044e-18;1.02798e-18;-2.82696e-18;0;0;0;0;0;0;0.769747;
-16.6654;-17.0585;-17.2385;-2.82926e-17;-6.94238e-17;3.16178e-17;0.00481057;-0.199942;0.0980602;4.49743e-18;-1.22073e-18;-1.60623e-18;0;0;0;0;0;0;0.776372;
-15.934;-16.3109;-16.512;-3.75768e-16;6.18549e-17;-2.48148e-17;0.0124197;-0.199613;0.0943225;-5.01142e-18;8.03113e-19;-2.44146e-18;0;0;0;0;0;0;0.783006;
-15.1819;-15.542;-15.7639;5.34776e-16;-6.51359e-17;8.40683e-17;0.0199564;-0.198992;0.0904872;1.10508e-17;-1.25286e-18;-1.28498e-19;0;0;0;0;0;0;0.789618;
-14.4133;-14.7557;-14.9986;-2.88235e-16;2.07075e-17;2.76994e-18;0.0273767;-0.198081;0.0865753;3.85494e-19;-3.21245e-19;-5.78241e-19;0;0;0;0;0;0;0.796181;
-13.6325;-13.9563;-14.2203;-8.5868e-17;6.86379e-17;2.16799e-16;0.0346373;-0.196881;0.0826068;0;1.28498e-18;4.88293e-18;0;0;0;0;0;0;0.802666;
-12.8442;-13.1478;-13.4335;-2.06728e-16;-1.09158e-16;-2.34638e-17;0.0416958;-0.195393;0.0786012;-4.62593e-18;-1.86322e-18;2.95545e-18;0;0;0;0;0;0;0.809049;
-12.0526;-12.3345;-12.6425;-1.0442e-16;-1.9231e-16;-1.75943e-16;0.0485111;-0.193621;0.0745771;-5.91091e-18;-5.91091e-18;-1.22073e-18;0;0;0;0;0;0;0.815308;
-11.2624;-11.5204;-11.8516;7.97572e-17;1.5843e-16;-1.78361e-16;0.0550435;-0.191566;0.0705523;-3.34095e-18;-8.99486e-19;-4.43318e-18;0;0;0;0;0;0;0.821421;
