sig[0,0]; sig[1,1]; sig[2,2]; sig[0,1]; sig[0,2]; sig[1,2]; eps[0,0]; eps[1,1]; eps[2,2]; eps[0,1]; eps[0,2]; eps[1,2];  beta[0,0]; beta[1,1]; beta[2,2]; beta[0,1]; beta[0,2]; beta[1,2]; eps_p_bar
1.74746e-16;4.76104e-17;4.74892e-17;-0.119025;0.23805;-0.0697872;1.02798e-18;-5.13992e-19;1.06996e-35;0.0480823;-0.0961645;-0.187682;0;0;0;0;0;0;0.481108;
-6.49972e-17;-2.09486e-16;-1.30286e-16;-0.119986;0.239973;-0.0640244;2.56996e-18;-3.34095e-18;1.33745e-36;0.0445375;-0.0890749;-0.189534;0;0;0;0;0;0;0.490502;
-2.43078e-15;-2.59456e-15;-2.32796e-15;-0.120873;0.241746;-0.0583939;-1.54198e-18;-1.24643e-17;-4.45817e-36;0.0409214;-0.0818428;-0.191244;0;0;0;0;0;0;0.50004;
1.0138e-16;9.82383e-17;-6.4695e-17;-0.121692;0.243383;-0.05288;5.13992e-18;-4.88293e-18;-1.28395e-34;0.0372399;-0.0744798;-0.192807;0;0;0;0;0;0;0.50971;
-8.24436e-16;-6.35922e-16;-6.98409e-16;-0.122447;0.244894;-0.047468;-5.13992e-19;-3.59794e-18;-3.56654e-35;0.0334988;-0.0669976;-0.194222;0;0;0;0;0;0;0.519501;
5.3467e-16;6.98312e-16;5.21016e-16;-0.123143;0.246287;-0.0421437;7.70988e-19;2.56996e-18;-2.85323e-35;0.0297041;-0.0594083;-0.195486;0;0;0;0;0;0;0.529402;
-2.3696e-15;-2.67745e-15;-2.30624e-15;-0.123785;0.24757;-0.0368937;-1.67047e-18;-1.23358e-17;3.56654e-36;0.0258619;-0.0517239;-0.196598;0;0;0;0;0;0;0.5394;
-1.98056e-15;-2.06934e-15;-2.02163e-15;-0.124375;0.24875;-0.0317051;2.56996e-19;-1.18218e-17;-9.9863e-35;0.0219784;-0.0439567;-0.197555;0;0;0;0;0;0;0.549482;
2.68123e-16;6.64293e-16;2.81891e-16;-0.124915;0.249831;-0.0265656;-5.13992e-19;2.82696e-18;1.71194e-34;0.0180596;-0.0361193;-0.198356;0;0;0;0;0;0;0.559638;
-1.18216e-15;-1.30817e-15;-1.15259e-15;-0.125408;0.250817;-0.0214633;-1.54198e-18;-5.39692e-18;-4.99315e-35;0.014112;-0.028224;-0.198999;0;0;0;0;0;0;0.569852;
-4.98059e-17;-1.42707e-17;-1.04577e-16;-0.125855;0.251711;-0.0163866;7.06739e-19;-1.02798e-18;-5.70646e-35;0.0101418;-0.0202836;-0.199484;0;0;0;0;0;0;0.580113;
-3.90772e-17;1.52638e-17;-2.67827e-17;-0.126258;0.252515;-0.0113242;-9.63735e-20;0;1.28395e-34;0.00615537;-0.0123107;-0.19981;0;0;0;0;0;0;0.590408;
-1.95395e-15;-2.26258e-15;-1.95619e-15;-0.126615;0.253231;-0.00626506;6.4249e-20;-1.18218e-17;1.06996e-35;0.0021591;-0.0043182;-0.199977;0;0;0;0;0;0;0.600723;
-5.01762e-16;-3.07177e-16;-5.02343e-16;-0.126929;0.253858;-0.00119814;7.22801e-20;-2.56996e-18;-7.13307e-35;-0.00184063;0.00368126;-0.199983;0;0;0;0;0;0;0.611046;
-1.32487e-16;-4.21374e-17;-1.28952e-16;-0.127198;0.254396;0.00388745;-6.4249e-20;-5.13992e-19;1.78327e-35;-0.00583741;0.0116748;-0.199829;0;0;0;0;0;0;0.621362;
-3.74878e-16;-3.99387e-16;-3.7258e-16;-0.127423;0.254845;0.00900263;-1.28498e-19;-2.05597e-18;-4.27984e-35;-0.00982486;0.0196497;-0.199516;0;0;0;0;0;0;0.631659;
2.77014e-16;3.86607e-16;2.80839e-16;-0.127601;0.255202;0.0141585;-2.56996e-19;2.05597e-18;-1.42661e-35;-0.0137966;0.0275932;-0.199044;0;0;0;0;0;0;0.641924;
-5.52835e-16;-7.4926e-16;-5.86827e-16;-0.127732;0.255465;0.0193661;1.02798e-18;-4.62593e-18;1.11454e-36;-0.0177462;0.0354925;-0.198413;0;0;0;0;0;0;0.652143;
-1.56428e-15;-1.59378e-15;-1.49679e-15;-0.127815;0.25563;0.0246371;-1.67047e-18;-7.19589e-18;2.71057e-34;-0.0216675;0.043335;-0.197624;0;0;0;0;0;0;0.662304;
4.64045e-16;7.61075e-16;4.61416e-16;-0.127846;0.255692;0.0299832;-1.15648e-18;4.36893e-18;-4.27984e-35;-0.0255541;0.0511082;-0.19668;0;0;0;0;0;0;0.672394;
1.07804e-15;1.17123e-15;1.05634e-15;-0.127823;0.255646;0.0354165;-3.85494e-19;6.6819e-18;-3.20988e-35;-0.0293998;0.0587997;-0.195581;0;0;0;0;0;0;0.6824;
1.91072e-15;2.00902e-15;1.88194e-15;-0.127743;0.255485;0.0409497;5.13992e-19;1.05368e-17;-3.92319e-35;-0.0331985;0.066397;-0.194328;0;0;0;0;0;0;0.692309;
-2.5828e-15;-3.23798e-15;-2.54444e-15;-0.127601;0.255203;0.046596;-1.02798e-18;-1.49058e-17;-2.13992e-34;-0.0369441;0.0738882;-0.192925;0;0;0;0;0;0;0.702111;
1.07743e-15;1.52518e-15;1.04031e-15;-0.127395;0.254789;0.0523693;5.13992e-19;6.4249e-18;9.9863e-35;-0.0406306;0.0812611;-0.191374;0;0;0;0;0;0;0.711792;
1.6204e-15;1.85586e-15;1.65082e-15;-0.127117;0.254234;0.0582841;-7.70988e-19;1.05368e-17;8.91634e-36;-0.044252;0.0885041;-0.189676;0;0;0;0;0;0;0.721342;
-3.77977e-16;-8.16051e-16;-4.25048e-16;-0.126762;0.253524;0.0643557;1.02798e-18;-4.11194e-18;-9.9863e-35;-0.0478027;0.0956054;-0.187835;0;0;0;0;0;0;0.730749;
-5.13301e-16;-4.94643e-16;-4.76208e-16;-0.126323;0.252647;0.0706002;-5.13992e-19;-2.31296e-18;1.21262e-34;-0.0512769;0.102554;-0.185853;0;0;0;0;0;0;0.740002;
1.26293e-16;1.76242e-16;1.02234e-16;-0.125792;0.251584;0.0770347;5.13992e-19;2.56996e-19;-1.11454e-37;-0.0546691;0.109338;-0.183733;0;0;0;0;0;0;0.749092;
-6.34917e-16;-9.40521e-16;-7.18252e-16;-0.125159;0.250318;0.083677;3.08395e-18;-7.45289e-18;-5.34981e-36;-0.0579738;0.115948;-0.18148;0;0;0;0;0;0;0.758009;
7.07521e-16;1.27404e-15;8.51821e-16;-0.124413;0.248826;0.0905459;-2.05597e-18;7.45289e-18;8.91634e-37;-0.0611858;0.122372;-0.179097;0;0;0;0;0;0;0.766743;
3.36249e-16;8.814e-17;2.50226e-16;-0.123541;0.247082;0.0976611;1.54198e-18;-2.56996e-19;1.06996e-35;-0.0642999;0.1286;-0.176587;0;0;0;0;0;0;0.775286;
8.00192e-16;8.96291e-16;7.99591e-16;-0.122528;0.245057;0.105043;1.02798e-18;3.72644e-18;3.92319e-35;-0.0673111;0.134622;-0.173954;0;0;0;0;0;0;0.78363;
1.74188e-16;-3.12841e-16;3.73048e-18;-0.121358;0.242716;0.112712;6.16791e-18;-6.4249e-18;1.15912e-35;-0.0702146;0.140429;-0.171203;0;0;0;0;0;0;0.791768;
-9.60938e-16;-5.31987e-16;-6.65843e-16;-0.12001;0.24002;0.12069;-3.59794e-18;-5.13992e-19;2.49658e-35;-0.0730058;0.146012;-0.168338;0;0;0;0;0;0;0.799694;
6.74223e-17;6.14757e-17;6.02497e-18;-0.118461;0.236923;0.128997;0;2.56996e-19;-1.67181e-36;-0.0756802;0.15136;-0.165364;0;0;0;0;0;0;0.807402;
-1.3879e-16;-1.81156e-16;-1.52284e-16;-0.116685;0.233371;0.137652;0;-8.99486e-19;1.89472e-36;-0.0782336;0.156467;-0.162286;0;0;0;0;0;0;0.814888;
-1.83377e-15;-1.55339e-15;-1.53753e-15;-0.114651;0.229302;0.146673;-8.22387e-18;-1.15648e-18;8.91634e-36;-0.0806618;0.161324;-0.159107;0;0;0;0;0;0;0.822148;
1.1157e-15;8.39914e-16;7.42844e-16;-0.112324;0.224647;0.156074;3.59794e-18;1.54198e-18;-4.6365e-35;-0.0829609;0.165922;-0.155834;0;0;0;0;0;0;0.829181;
1.75882e-16;5.88089e-16;3.82874e-16;-0.109662;0.219323;0.165862;-4.11194e-18;6.2964e-18;-3.03156e-35;-0.0851273;0.170255;-0.152472;0;0;0;0;0;0;0.835986;
1.26233e-15;1.13519e-15;1.11048e-15;-0.10662;0.21324;0.176038;1.02798e-18;5.65391e-18;-2.6749e-36;-0.0871576;0.174315;-0.149026;0;0;0;0;0;0;0.842563;
2.79155e-16;3.92815e-16;4.07413e-16;-0.103146;0.206292;0.186587;-3.08395e-18;5.13992e-18;-1.06996e-35;-0.0890484;0.178097;-0.145501;0;0;0;0;0;0;0.848914;
4.29692e-16;-9.63853e-17;2.06385e-16;-0.0991831;0.198366;0.197481;3.08395e-18;-2.05597e-18;-1.0343e-34;-0.0907967;0.181593;-0.141904;0;0;0;0;0;0;0.855043;
9.7451e-17;6.81289e-17;1.04266e-16;-0.0946684;0.189337;0.20867;1.54198e-18;-1.02798e-18;-5.34981e-35;-0.0923998;0.1848;-0.13824;0;0;0;0;0;0;0.860956;
-6.46736e-16;-3.95433e-16;-4.41983e-16;-0.0895362;0.179072;0.220072;-3.08395e-18;2.56996e-19;1.78327e-36;-0.0938551;0.18771;-0.134514;0;0;0;0;0;0;0.866662;
1.06154e-15;8.42303e-16;7.94614e-16;-0.0837198;0.16744;0.231572;4.11194e-18;1.02798e-18;-8.91634e-36;-0.0951602;0.19032;-0.130733;0;0;0;0;0;0;0.87217;
-1.43094e-15;-1.5292e-15;-1.22247e-15;-0.0771559;0.154312;0.243013;-2.05597e-18;-5.91091e-18;-9.273e-35;-0.0963131;0.192626;-0.126903;0;0;0;0;0;0;0.877493;
1.47606e-16;2.16688e-17;-3.43517e-17;-0.0697908;0.139582;0.254187;3.08395e-18;-2.82696e-18;-1.17696e-34;-0.0973119;0.194624;-0.12303;0;0;0;0;0;0;0.882647;
1.55783e-15;1.28434e-15;1.20552e-15;-0.0615882;0.123176;0.264838;9.25186e-18;-1.54198e-18;1.9616e-35;-0.098155;0.19631;-0.11912;0;0;0;0;0;0;0.88765;
6.95998e-16;9.16265e-16;8.16349e-16;-0.0525388;0.105078;0.274662;4.62593e-18;0;-2.85323e-35;-0.0988411;0.197682;-0.11518;0;0;0;0;0;0;0.892523;
-1.28911e-15;-1.09882e-15;-9.1768e-16;-0.0426708;0.0853417;0.283318;-2.05597e-18;-4.24044e-18;-4.45817e-37;-0.0993691;0.198738;-0.111215;0;0;0;0;0;0;0.897288;
1.26235e-15;1.61477e-15;1.17057e-15;-0.0320583;0.0641166;0.290455;2.05597e-18;5.65391e-18;-1.06996e-35;-0.0997381;0.199476;-0.107233;0;0;0;0;0;0;0.901972;
-5.12195e-16;-5.05777e-16;-3.31258e-16;-0.0208264;0.0416528;0.29574;-2.05597e-18;-5.13992e-19;1.60494e-35;-0.0999476;0.199895;-0.103238;0;0;0;0;0;0;0.906603;
-1.24852e-15;-1.00933e-15;-9.80295e-16;-0.00914995;0.0182999;0.298896;-6.16791e-18;0;4.27984e-35;-0.0999971;0.199994;-0.0992389;0;0;0;0;0;0;0.911209;
-1.14907e-16;-5.65872e-16;-3.98604e-16;0.00275629;-0.00551259;0.299743;1.02798e-18;-3.08395e-18;-4.45817e-36;-0.0998867;0.199773;-0.0952407;0;0;0;0;0;0;0.915821;
-1.71372e-15;-1.58738e-15;-1.48867e-15;0.0146549;-0.0293098;0.298224;-5.13992e-18;-3.98344e-18;-3.56654e-36;-0.0996165;0.199233;-0.0912501;0;0;0;0;0;0;0.920468;
4.37592e-16;2.95217e-16;1.44191e-16;0.0263081;-0.0526161;0.294414;2.05597e-18;-3.85494e-19;-7.13307e-35;-0.0991869;0.198374;-0.0872735;0;0;0;0;0;0;0.925178;
8.73412e-16;4.63731e-16;5.51778e-16;0.0375005;-0.075001;0.288512;6.6819e-18;-3.08395e-18;-1.71194e-34;-0.0985986;0.197197;-0.0833173;0;0;0;0;0;0;0.929979;
-1.3446e-15;-7.62111e-16;-8.61598e-16;0.0480576;-0.0961152;0.280814;-5.13992e-18;-5.13992e-19;-5.70646e-35;-0.0978526;0.195705;-0.0793877;0;0;0;0;0;0;0.934896;
2.93731e-15;2.33677e-15;2.21415e-15;0.057856;-0.115712;0.27167;1.28498e-17;1.41348e-18;-8.55969e-35;-0.0969501;0.1939;-0.0754911;0;0;0;0;0;0;0.939952;
-1.55619e-15;-1.07663e-15;-9.42638e-16;0.0668253;-0.133651;0.261445;-4.62593e-18;-2.18447e-18;8.91634e-36;-0.0958924;0.191785;-0.0716338;0;0;0;0;0;0;0.945167;
-2.30852e-15;-1.81299e-15;-1.84882e-15;0.0749432;-0.149886;0.250488;-1.07938e-17;-5.78241e-19;8.20303e-35;-0.0946814;0.189363;-0.0678218;0;0;0;0;0;0;0.950557;
4.09032e-16;-1.97891e-17;-1.82043e-17;0.0822258;-0.164452;0.239104;1.54198e-18;-8.35237e-19;-2.13992e-35;-0.0933189;0.186638;-0.0640613;0;0;0;0;0;0;0.956137;
-1.25248e-15;-1.2026e-15;-1.12038e-15;0.0887165;-0.177433;0.227547;-4.11194e-18;-2.69846e-18;-3.56654e-35;-0.091807;0.183614;-0.0603583;0;0;0;0;0;0;0.961919;
1.50718e-16;-7.25038e-17;-7.82146e-17;0.0944757;-0.188951;0.216014;2.05597e-18;-2.05597e-18;1.0343e-34;-0.0901484;0.180297;-0.0567187;0;0;0;0;0;0;0.967913;
-9.42102e-16;-7.21084e-16;-7.65426e-16;0.099572;-0.199144;0.204652;-3.59794e-18;-1.02798e-18;-2.85323e-35;-0.0883455;0.176691;-0.0531483;0;0;0;0;0;0;0.974125;
