sig[0,0]; sig[1,1]; sig[2,2]; sig[0,1]; sig[0,2]; sig[1,2]; eps[0,0]; eps[1,1]; eps[2,2]; eps[0,1]; eps[0,2]; eps[1,2];  beta[0,0]; beta[1,1]; beta[2,2]; beta[0,1]; beta[0,2]; beta[1,2]; eps_p_bar
-82.5972;-82.9205;-80.2257;7.53421e-18;1.75281e-17;-5.29442e-16;-0.346897;-0.472247;0.351062;3.71264e-18;7.02445e-18;1.65851e-17;-0.431433;-0.614268;1.0457;3.77633e-18;9.77409e-18;-3.58725e-16;30.5055;
-86.0254;-86.4056;-83.5965;3.29951e-18;1.58472e-17;-5.32154e-16;-0.3526;-0.500825;0.365754;-3.31942e-19;4.58612e-18;1.05725e-17;-0.43997;-0.661878;1.10185;2.80585e-18;1.01145e-17;-3.51912e-16;31.0299;
-89.1878;-89.6291;-86.7208;-8.16244e-19;2.49972e-17;-3.7762e-16;-0.355858;-0.529267;0.37934;-2.82347e-18;1.17352e-17;-4.80965e-18;-0.441529;-0.705251;1.14678;7.2818e-19;1.40111e-17;-2.8694e-16;31.5757;
-92.0729;-92.5793;-89.5849;-1.30782e-18;1.64731e-17;-3.37096e-16;-0.356629;-0.557495;0.391767;-1.6668e-18;2.10774e-18;-9.8672e-18;-0.436814;-0.745085;1.1819;-2.94306e-19;1.19619e-17;-2.44861e-16;32.1419;
-94.6717;-95.2475;-92.1779;-2.36835e-18;1.61984e-17;-3.36075e-16;-0.354902;-0.585422;0.402996;-1.77444e-18;3.69486e-18;-1.12433e-17;-0.426514;-0.782018;1.20853;-1.13518e-18;1.11069e-17;-2.29324e-16;32.7273;
-96.978;-97.6272;-94.492;2.62806e-18;1.19559e-17;-3.22513e-16;-0.3507;-0.612957;0.412996;3.32564e-18;8.20672e-19;-4.46374e-17;-0.411282;-0.816608;1.22789;8.22742e-19;8.91413e-18;-2.18122e-16;33.331;
-98.9882;-99.7146;-96.5219;-2.37384e-18;7.85108e-18;-3.69069e-16;-0.344079;-0.640004;0.42175;-2.91542e-18;-9.16063e-19;2.57093e-17;-0.391728;-0.849315;1.24104;-8.47906e-19;6.31194e-18;-2.36146e-16;33.9518;
-100.701;-101.509;-98.265;-3.2074e-19;1.14585e-17;-3.44124e-16;-0.335123;-0.666459;0.429249;4.89721e-19;4.87132e-18;-7.27158e-18;-0.368413;-0.880503;1.24892;-3.94492e-19;7.21491e-18;-2.30042e-16;34.5886;
-102.118;-103.01;-99.7211;1.00563e-18;7.45477e-18;-3.0792e-16;-0.323949;-0.692213;0.435498;1.34393e-18;2.75317e-19;-3.97251e-17;-0.341849;-0.910442;1.25229;3.75064e-19;5.55658e-18;-2.10904e-16;35.2404;
-103.241;-104.22;-100.892;1.56443e-18;1.50745e-17;-3.13098e-16;-0.310693;-0.717155;0.440506;1.17013e-18;9.37972e-18;2.32374e-17;-0.31251;-0.939317;1.25183;8.6174e-19;8.8129e-18;-2.08086e-16;35.9064;
-104.077;-105.145;-101.782;1.03699e-18;5.95398e-18;-2.97695e-16;-0.295515;-0.741166;0.444292;1.80565e-19;-2.80407e-18;-2.15272e-17;-0.280828;-0.967237;1.24806;7.29959e-19;5.16502e-18;-1.99652e-16;36.5856;
-104.629;-105.79;-102.396;1.52653e-18;3.16568e-18;-3.55376e-16;-0.27859;-0.764127;0.446879;8.13745e-19;-1.99912e-18;2.80107e-18;-0.247206;-0.994253;1.24146;9.40879e-19;2.83805e-18;-2.26254e-16;37.277;
-104.907;-106.16;-102.739;2.33481e-18;4.85853e-18;-3.40457e-16;-0.260105;-0.785916;0.448295;2.66717e-18;2.17463e-18;-5.5377e-18;-0.212018;-1.02037;1.23239;1.40022e-18;3.1205e-18;-2.25099e-16;37.9798;
-104.917;-106.263;-102.82;-2.54703e-18;-2.73801e-18;-3.5143e-16;-0.240255;-0.80641;0.448571;-2.88886e-18;-6.01086e-18;7.03736e-18;-0.175611;-1.04556;1.22117;-9.77677e-19;-6.82793e-19;-2.30242e-16;38.6932;
-104.667;-106.107;-102.645;-3.18133e-18;1.75565e-18;-4.65775e-16;-0.21924;-0.825488;0.44774;-6.61602e-18;1.80395e-18;-2.37519e-17;-0.13831;-1.06977;1.20808;-1.84767e-18;7.48424e-19;-2.89843e-16;39.4162;
-104.165;-105.699;-102.221;-3.7242e-18;3.61787e-18;-4.46653e-16;-0.197257;-0.84303;0.445837;-8.06674e-19;3.12943e-18;-1.56573e-17;-0.100414;-1.09294;1.19335;-2.31992e-18;2.02686e-18;-2.93027e-16;40.1479;
-103.421;-105.048;-101.558;2.35033e-19;3.28009e-18;-5.45537e-16;-0.174503;-0.858922;0.442896;1.29244e-18;1.35307e-18;4.52591e-17;-0.0621979;-1.11502;1.17722;-3.71245e-19;2.12841e-18;-3.44628e-16;40.8873;
-102.443;-104.161;-100.662;3.04564e-18;2.45239e-18;-5.73497e-16;-0.151168;-0.873055;0.438953;3.45273e-18;4.39571e-19;3.17618e-18;-0.0239085;-1.13595;1.15986;1.50377e-18;1.71824e-18;-3.69812e-16;41.6336;
-101.24;-103.047;-99.5428;-4.0704e-18;-1.0415e-18;-6.88784e-16;-0.127435;-0.88533;0.434042;-6.2361e-18;-2.89169e-18;1.99379e-17;0.0142351;-1.15569;1.14145;-1.80724e-18;-1.87115e-19;-4.34705e-16;42.3857;
-99.8191;-101.714;-98.2073;-3.90176e-19;-9.22141e-19;-7.56045e-16;-0.103478;-0.895656;0.4282;1.52328e-18;-7.97081e-19;4.9394e-17;0.0520432;-1.17421;1.12217;-5.73224e-19;-5.18511e-19;-4.82713e-16;43.1424;
-98.1904;-100.17;-96.6643;7.1598e-19;2.33121e-18;-8.71881e-16;-0.0794606;-0.903956;0.421464;2.54224e-18;3.16506e-18;1.77382e-17;0.0893566;-1.1915;1.10214;2.55862e-19;1.10796e-18;-5.52373e-16;43.9027;
-96.3629;-98.4252;-94.9226;-3.24878e-19;1.77421e-18;-9.38813e-16;-0.0555353;-0.910167;0.413872;5.11439e-19;8.08278e-19;-1.93766e-17;0.126046;-1.20756;1.08151;-1.16714e-19;1.14853e-18;-6.00819e-16;44.6652;
-94.3458;-96.4879;-92.9913;-2.68086e-18;-4.38191e-19;-9.33238e-16;-0.0318437;-0.914239;0.405464;-1.64269e-18;-1.6285e-18;-3.71962e-17;0.16201;-1.2224;1.06039;-1.41432e-18;8.23162e-21;-6.07203e-16;45.4289;
-92.149;-94.3681;-90.88;-5.94618e-19;9.83338e-20;-1.01106e-15;-0.00851607;-0.916141;0.396282;1.99651e-18;1.7741e-19;2.65156e-17;0.197176;-1.23606;1.03889;-6.00026e-19;5.25161e-20;-6.48137e-16;46.1924;
-89.7831;-92.0763;-88.599;2.23228e-18;3.16806e-18;-1.08994e-15;0.0143286;-0.915857;0.386369;4.14563e-18;3.41877e-18;1.00155e-17;0.231494;-1.24857;1.01708;1.02189e-18;1.64007e-18;-6.96522e-16;46.9543;
-87.2591;-89.6237;-86.1593;1.91468e-18;2.6687e-18;-1.22184e-15;0.0365818;-0.913389;0.375774;2.06446e-18;1.18528e-18;-4.13816e-17;0.264938;-1.25997;0.995033;1.19704e-18;1.71458e-18;-7.73379e-16;47.7133;
-84.5889;-87.022;-83.5725;2.26328e-18;2.29082e-18;-1.26292e-15;0.0581455;-0.908757;0.364548;2.23439e-18;6.99385e-19;-3.25759e-17;0.297498;-1.27031;0.972817;1.40998e-18;1.53714e-18;-8.09834e-16;48.468;
-81.785;-84.2838;-80.8512;-7.06256e-19;9.55178e-21;-1.30459e-15;0.0789314;-0.901998;0.352743;-1.10068e-18;-1.50247e-18;2.01626e-17;0.329181;-1.27965;0.95047;-3.85318e-20;3.5002e-19;-8.37978e-16;49.2172;
-78.8604;-81.4225;-78.0084;2.52271e-19;-3.20803e-18;-1.30464e-15;0.0988601;-0.893164;0.340416;1.3937e-18;-3.58172e-18;4.65835e-17;0.360005;-1.28803;0.928027;1.16693e-19;-1.51633e-18;-8.43538e-16;49.9593;
-75.829;-78.4518;-75.0579;3.8448e-18;-4.65773e-18;-1.32698e-15;0.117861;-0.882323;0.327627;4.87874e-18;-3.11803e-18;2.55177e-17;0.389996;-1.29551;0.905512;1.92078e-18;-2.65584e-18;-8.55103e-16;50.6933;
-72.7053;-75.3863;-72.0143;6.99881e-18;-1.69876e-18;-1.35687e-15;0.13587;-0.869557;0.314437;4.8772e-18;1.12381e-18;-3.80421e-17;0.419188;-1.30213;0.882939;3.87863e-18;-1.48445e-18;-8.71669e-16;51.4176;
-69.5039;-72.2409;-68.8922;3.54138e-18;4.26078e-19;-1.41499e-15;0.152833;-0.854956;0.30091;-5.16912e-19;2.05045e-18;2.49632e-17;0.447616;-1.30794;0.86032;2.69706e-18;-1.78295e-19;-9.02899e-16;52.1311;
-66.24;-69.0307;-65.7069;4.89831e-18;1.06445e-17;-1.54518e-15;0.168699;-0.838625;0.287111;3.4154e-18;1.02989e-17;-3.71925e-17;0.475315;-1.31297;0.837659;3.0357e-18;4.97655e-18;-9.71596e-16;52.8327;
-62.9289;-65.7713;-62.4738;-5.46656e-18;3.28825e-18;-1.55935e-15;0.183426;-0.820673;0.273106;-4.93415e-18;-1.33709e-18;1.31223e-17;0.502323;-1.31728;0.814957;-1.68796e-18;2.91855e-18;-9.95596e-16;53.5211;
-59.586;-62.478;-59.2081;-9.50868e-19;8.94645e-18;-1.64911e-15;0.196975;-0.801215;0.25896;4.57425e-19;5.75007e-18;8.42103e-18;0.528672;-1.32089;0.792217;-9.26432e-19;4.9299e-18;-1.04241e-15;54.1954;
-56.2265;-59.1661;-55.9253;5.22433e-19;4.81599e-18;-1.6972e-15;0.209313;-0.780373;0.24474;1.83547e-18;1.13394e-18;2.12337e-17;0.554391;-1.32383;0.76944;-4.93602e-20;3.657e-18;-1.07662e-15;54.8546;
-52.8654;-55.8509;-52.6403;-1.90609e-20;3.64807e-18;-1.72519e-15;0.220412;-0.758267;0.230509;8.182e-19;7.57182e-19;2.76739e-17;0.579508;-1.32613;0.746625;-2.40956e-20;2.76335e-18;-1.09842e-15;55.4976;
-49.5175;-52.5469;-49.368;-2.74865e-18;1.16387e-18;-1.63789e-15;0.230247;-0.735022;0.216332;-1.20846e-18;-1.25748e-18;-6.57256e-18;0.604041;-1.32782;0.723779;-1.18347e-18;1.42051e-18;-1.06723e-15;56.1237;
-46.1969;-49.2685;-46.1225;-1.07532e-18;1.90412e-18;-1.68645e-15;0.238798;-0.710757;0.202268;2.81034e-18;3.91311e-19;-2.40628e-17;0.628006;-1.32891;0.700908;-8.62291e-19;1.29102e-18;-1.07673e-15;56.7321;
-42.9173;-46.0293;-42.9174;-1.77251e-18;6.03529e-18;-1.74936e-15;0.246046;-0.685593;0.188377;6.51527e-19;4.06757e-18;-1.35028e-17;0.651415;-1.32944;0.678022;-1.03601e-18;2.92618e-18;-1.10499e-15;57.3221;
-39.6918;-42.8425;-39.7659;-1.16056e-17;1.85373e-19;-1.94036e-15;0.251979;-0.659646;0.174715;-3.21099e-18;-2.24394e-18;-3.81276e-17;0.674271;-1.32941;0.655136;-4.98649e-18;1.19235e-18;-1.19003e-15;57.893;
-36.5326;-39.7202;-36.6802;-8.47589e-18;6.73865e-18;-2.06831e-15;0.256584;-0.633027;0.161333;6.96609e-19;4.50703e-18;1.28067e-17;0.696575;-1.32885;0.63227;-5.24913e-18;3.06456e-18;-1.2702e-15;58.4441;
-33.4514;-36.6742;-33.6717;-8.40398e-18;7.7399e-18;-2.17129e-15;0.259853;-0.605844;0.148282;1.81189e-18;3.15338e-18;2.2733e-18;0.718323;-1.32777;0.609448;-5.32191e-18;4.16137e-18;-1.33903e-15;58.9751;
-30.4588;-33.7152;-30.7513;-7.98421e-18;1.95672e-18;-2.27256e-15;0.26178;-0.578198;0.135608;-7.09241e-19;-1.39898e-18;-6.30625e-18;0.739504;-1.3262;0.5867;-5.19819e-18;2.52236e-18;-1.40278e-15;59.4852;
-27.5649;-30.8531;-27.9288;-1.10945e-17;1.84163e-18;-2.53343e-15;0.262361;-0.550184;0.123353;-4.11151e-18;-2.45661e-19;-1.82246e-17;0.760107;-1.32417;0.564061;-6.22384e-18;1.79053e-18;-1.5197e-15;59.9742;
-24.7788;-28.0971;-25.2132;-1.41423e-17;-1.92241e-18;-2.70287e-15;0.261596;-0.521893;0.111556;-4.30385e-18;-3.26947e-18;-6.65646e-19;0.780113;-1.32168;0.541571;-7.69058e-18;2.10896e-19;-1.62716e-15;60.4415;
-22.1087;-25.4554;-22.6127;-1.02128e-17;7.98677e-18;-2.90418e-15;0.259486;-0.493408;0.100253;-2.38082e-19;3.94703e-18;-1.27601e-18;0.799502;-1.31878;0.519277;-7.09895e-18;2.66612e-18;-1.74037e-15;60.8868;
-19.5621;-22.9355;-20.1346;-8.70722e-18;-4.13233e-18;-3.0482e-15;0.256034;-0.464807;0.0894745;-1.17783e-18;-3.63315e-18;3.55617e-17;0.818252;-1.31548;0.497231;-6.35343e-18;1.14353e-19;-1.83797e-15;61.3097;
-17.1455;-20.5439;-17.7854;-8.47542e-18;2.68466e-18;-3.43522e-15;0.251247;-0.436163;0.0792498;-1.39936e-18;1.55474e-18;-1.35125e-17;0.836336;-1.31183;0.475492;-5.91529e-18;8.47661e-19;-1.99907e-15;61.7099;
-14.8648;-18.2864;-15.5708;-1.23052e-17;9.10283e-18;-3.70068e-15;0.245134;-0.407541;0.069603;-2.36837e-18;3.2698e-18;-1.56327e-17;0.853725;-1.30785;0.454123;-6.75419e-18;3.00932e-18;-2.15522e-15;62.087;
-12.7249;-16.1681;-13.4956;-1.5847e-17;8.61263e-18;-4.00879e-15;0.237707;-0.379002;0.060555;-1.67505e-18;3.89724e-18;5.34692e-18;0.870389;-1.30358;0.433196;-8.13201e-18;4.03165e-18;-2.3191e-15;62.4408;
-10.7299;-14.1929;-11.5636;-1.65926e-17;-1.95619e-17;-4.33453e-15;0.22898;-0.350601;0.0521233;8.09549e-19;-1.03842e-17;-1.01747e-17;0.886293;-1.29908;0.412788;-9.07626e-18;-2.38528e-18;-2.48992e-15;62.7709;
-8.88304;-12.3642;-9.7781;-2.22229e-17;-1.50358e-19;-4.60123e-15;0.218971;-0.322388;0.0443219;-5.07562e-19;8.60267e-19;-7.97864e-18;0.901401;-1.29439;0.392985;-1.09205e-17;-1.55026e-18;-2.64905e-15;63.077;
-7.1869;-10.6845;-8.1414;-1.61271e-17;1.63194e-18;-5.06681e-15;0.207701;-0.29441;0.0371612;-4.20163e-19;3.26354e-19;9.41922e-18;0.915674;-1.28955;0.37388;-1.0694e-17;-6.72512e-19;-2.84313e-15;63.359;
-5.64312;-9.15559;-6.65501;-1.18388e-17;-2.32612e-17;-5.48565e-15;0.195196;-0.266708;0.0306482;1.11374e-19;-6.37991e-18;1.54304e-17;0.92907;-1.28464;0.355574;-9.70211e-18;-5.08811e-18;-3.04442e-15;63.6164;
-4.25255;-7.77824;-5.3196;-7.30683e-18;-4.1969e-18;-5.78782e-15;0.181484;-0.239318;0.0247863;4.43128e-19;4.28945e-19;7.10463e-18;0.941541;-1.27972;0.338182;-8.25596e-18;-4.39598e-18;-3.22535e-15;63.8491;
-3.0152;-6.55253;-4.13504;-1.12258e-17;1.15306e-17;-6.63238e-15;0.166599;-0.212275;0.0195754;6.06453e-19;4.09812e-18;8.34346e-18;0.953035;-1.27486;0.321828;-7.9658e-18;-1.37335e-18;-3.48007e-15;64.0568;
-1.93024;-5.47766;-3.10032;-9.2712e-18;9.32092e-18;-7.16144e-15;0.150581;-0.185608;0.0150118;-6.10862e-19;2.78851e-18;1.32243e-17;0.963494;-1.27015;0.306652;-7.48985e-18;2.97339e-19;-3.72476e-15;64.2392;
-0.995957;-4.55196;-2.21361;-1.03478e-17;6.32821e-18;-8.61841e-15;0.133472;-0.159344;0.0110879;4.92482e-19;3.84289e-19;-4.00497e-17;0.972851;-1.26566;0.292809;-7.30665e-18;1.03915e-18;-4.07322e-15;64.3962;
-0.209701;-3.77283;-1.4722;-2.70364e-17;4.85763e-18;-9.86287e-15;0.115324;-0.133506;0.00779247;-7.70721e-19;7.37966e-19;-1.39019e-17;0.981027;-1.26151;0.280479;-8.96983e-18;1.38413e-18;-4.44248e-15;64.5274;
0.432148;-3.13667;-0.872567;-3.22386e-18;7.74295e-18;-1.18532e-14;0.0961923;-0.108116;0.00511013;5.2398e-19;1.10596e-18;-7.33552e-19;0.98793;-1.2578;0.269867;-8.02107e-18;1.86815e-18;-4.865e-15;64.6327;
0.934335;-2.63877;-0.410538;-5.41699e-17;4.40937e-17;-1.47759e-14;0.0761422;-0.0831921;0.00302138;-1.08009e-18;1.87297e-18;-5.29131e-18;0.99345;-1.25466;0.261209;-1.07744e-17;4.59601e-18;-5.33653e-15;64.712;
1.30313;-2.2728;-0.0820145;-7.90465e-17;2.45916e-17;-2.01387e-14;0.0552452;-0.0587508;0.00150241;-3.12086e-19;1.55798e-18;7.65249e-19;0.99745;-1.25224;0.254791;-1.35635e-17;5.37566e-18;-5.86371e-15;64.765;
1.54848;-2.02824;0.112365;-5.32458e-17;5.53311e-17;-3.27343e-14;0.0335819;-0.0348066;0.000524855;-4.74537e-20;-2.53028e-19;-1.15113e-17;0.999746;-1.25072;0.250975;-1.42945e-17;6.45015e-18;-6.4025e-15;64.7918;
1.73113;-1.7921;0.0220182;-7.26358e-16;2.34588e-17;-1.67372e-13;0.0112419;-0.0113718;5.56503e-05;1.69414e-20;1.07519e-19;2.34675e-17;0.999817;-1.25064;0.250824;-1.45906e-17;6.45574e-18;-6.46867e-15;64.7922;
0.332901;-0.556357;0.183678;-1.32907e-16;1.48794e-18;-4.88417e-14;-0.0116753;0.0115427;5.68249e-05;-1.35531e-20;-4.09342e-20;-1.75171e-17;0.982457;-1.23046;0.248004;-1.6121e-17;6.33322e-18;-7.00651e-15;64.8089;
0.165781;-0.625937;0.120421;-8.0128e-17;-1.21706e-18;-2.61886e-14;-0.0350599;0.0339274;0.000485335;-5.2027e-19;-3.45403e-19;1.40606e-17;0.938064;-1.1804;0.242338;-1.79565e-17;5.94471e-18;-7.51113e-15;64.8515;
-0.102525;-0.747422;-0.0551066;-4.37871e-17;3.20811e-18;-1.91681e-14;-0.0587913;0.0557744;0.00129293;9.4959e-19;-1.45667e-19;-4.14583e-17;0.8687;-1.10324;0.234538;-1.87019e-17;5.60606e-18;-7.86713e-15;64.92;
-0.465876;-0.918956;-0.313426;-3.94428e-17;5.2443e-18;-1.67506e-14;-0.0827377;0.0770769;0.00242608;1.42553e-19;-1.34358e-18;2.27252e-17;0.777347;-1.0026;0.225255;-1.92772e-17;5.32997e-18;-8.11995e-15;65.0139;
-0.908336;-1.13218;-0.637645;-3.72078e-17;1.37878e-17;-1.49811e-14;-0.106756;0.097829;0.00382595;6.79472e-19;1.25942e-18;-5.81277e-18;0.667654;-0.882745;0.21509;-1.96881e-17;5.73512e-18;-8.23546e-15;65.1329;
-1.4113;-1.37702;-1.01162;-2.92924e-17;-3.60914e-18;-1.43036e-14;-0.130692;0.118026;0.00542849;1.58481e-18;-1.43318e-18;-1.9842e-17;0.543691;-0.748267;0.204576;-1.93059e-17;4.43944e-18;-8.27562e-15;65.2765;
-1.95457;-1.64209;-1.41861;-3.0053e-17;1.77447e-17;-1.36037e-14;-0.154381;0.137664;0.00716468;1.13028e-18;2.57012e-18;-2.09597e-17;0.409702;-0.60385;0.194148;-1.90074e-17;5.57573e-18;-8.22788e-15;65.4442;
-2.51684;-1.91471;-1.84102;-2.0814e-17;-1.02307e-17;-1.28564e-14;-0.177648;0.156739;0.00896082;2.74672e-18;-3.24384e-18;1.20134e-17;0.269876;-0.454015;0.184138;-1.75735e-17;3.12073e-18;-8.08616e-15;65.6355;
-3.07609;-2.18087;-2.26043;-3.5316e-17;4.28825e-18;-1.22836e-14;-0.200308;0.17525;0.0107391;-2.68769e-18;3.47641e-19;1.87928e-17;0.128155;-0.302915;0.17476;-1.8316e-17;2.97965e-18;-7.88195e-15;65.8495;
-3.60989;-2.42529;-2.65773;-3.07704e-17;7.69023e-18;-1.17163e-14;-0.222171;0.193194;0.0124184;-1.22868e-19;1.29143e-18;1.72573e-17;-0.0119311;-0.154183;0.166115;-1.82572e-17;3.37432e-18;-7.62697e-15;66.0857;
-4.09577;-2.63148;-3.01333;-4.51319e-17;-8.35036e-19;-1.05901e-14;-0.243039;0.21057;0.0139151;-4.52045e-18;-1.11585e-18;1.43292e-17;-0.147369;-0.010827;0.158196;-2.05683e-17;2.30166e-18;-7.2418e-15;66.343;
-4.51156;-2.78202;-3.30744;-2.63003e-17;3.95253e-18;-9.98313e-15;-0.262714;0.227377;0.0151443;-3.27768e-19;5.75254e-19;3.81852e-18;-0.275727;0.124822;0.150905;-1.90718e-17;2.31204e-18;-6.8423e-15;66.6206;
-4.83567;-2.85885;-3.52034;-2.82609e-17;3.85135e-18;-9.4658e-15;-0.280997;0.243614;0.0160212;-2.74388e-18;1.44233e-18;-2.17756e-17;-0.395174;0.251107;0.144067;-1.83427e-17;2.30392e-18;-6.45367e-15;66.9172;
-5.0475;-2.84365;-3.63277;-2.40279e-17;1.29639e-17;-8.95448e-15;-0.297694;0.259281;0.0164627;1.00924e-18;3.85262e-18;-5.69788e-18;-0.504456;0.36701;0.137446;-1.69927e-17;4.13305e-18;-6.07929e-15;67.2317;
-5.12774;-2.71834;-3.62635;-1.7601e-17;-1.09239e-17;-8.5396e-15;-0.31262;0.274378;0.0163892;1.19837e-18;-5.61477e-18;1.58182e-17;-0.602846;0.472079;0.130767;-1.47089e-17;3.42457e-19;-5.73939e-15;67.5627;
-5.05877;-2.46557;-3.48395;-1.88475e-17;-1.23245e-18;-7.94106e-15;-0.325601;0.288906;0.0157261;4.0766e-19;4.73399e-19;-4.22753e-17;-0.690072;0.566343;0.123728;-1.34656e-17;-6.086e-20;-5.3857e-15;67.9089;
-4.82496;-2.06929;-3.19016;-1.1561e-17;-2.51987e-18;-7.48836e-15;-0.33648;0.302865;0.0144063;9.21418e-19;4.19738e-19;1.39801e-17;-0.766231;0.65021;0.116021;-1.09657e-17;-6.28256e-19;-5.05761e-15;68.2687;
-4.41306;-1.51521;-2.73171;-6.7789e-18;-1.79761e-17;-7.1579e-15;-0.345122;0.316256;0.0123714;2.75443e-18;-6.37928e-18;-1.49778e-17;-0.831703;0.724366;0.107336;-8.2242e-18;-4.76544e-18;-4.77746e-15;68.6406;
-3.81248;-0.791374;-2.0978;-4.80667e-18;-2.13276e-17;-6.61522e-15;-0.351418;0.329079;0.00957379;3.2803e-18;-6.58359e-18;2.78616e-17;-0.887064;0.789684;0.0973796;-6.04037e-18;-8.18798e-18;-4.47541e-15;69.0229;
-3.01554;0.111487;-1.2805;-5.0588e-18;-2.85347e-17;-6.252e-15;-0.355285;0.341336;0.00597793;1.12352e-18;-7.0601e-18;8.7728e-18;-0.933011;0.847139;0.085872;-4.79678e-18;-1.21471e-17;-4.20602e-15;69.414;
-2.01771;1.19959;-0.274933;-1.55491e-17;-1.81942e-17;-5.83245e-15;-0.356671;0.353028;0.00156151;-2.52632e-18;-2.93425e-18;-5.16002e-18;-0.970296;0.897737;0.0725584;-6.86943e-18;-1.17436e-17;-3.94158e-15;69.8123;
-0.817663;2.47586;0.920512;-1.15656e-17;-3.73255e-18;-5.66693e-15;-0.355559;0.364155;-0.00368387;-1.0566e-18;3.32347e-18;-3.26188e-17;-0.999673;0.942464;0.0572091;-6.9934e-18;-7.59091e-18;-3.74896e-15;70.2161;
0.582638;3.93985;2.30417;-1.52772e-17;-1.7689e-17;-5.59808e-15;-0.351964;0.37472;-0.00975237;-2.91017e-18;-4.96575e-18;-3.89792e-17;-1.02186;0.982239;0.0396211;-8.09725e-18;-9.09472e-18;-3.62481e-15;70.6239;
2.17806;5.58775;3.87113;-4.7021e-18;-2.00467e-20;-5.3768e-15;-0.345933;0.384722;-0.0166242;2.86024e-18;4.66184e-18;2.15657e-17;-1.03751;1.01789;0.0196195;-5.77065e-18;-5.01235e-18;-3.49692e-15;71.0342;
3.96043;7.41248;5.6134;-7.28323e-18;-1.37379e-17;-5.28265e-15;-0.337544;0.394165;-0.0242662;-2.57697e-19;-3.05887e-18;1.07586e-17;-1.0472;1.05014;-0.00294159;-5.21111e-18;-6.61053e-18;-3.40225e-15;71.4458;
5.91883;9.40396;7.52018;-1.41719e-17;-6.97263e-18;-5.20105e-15;-0.326905;0.403048;-0.0326328;-6.38053e-19;1.6244e-18;2.5402e-17;-1.05142;1.0796;-0.0281779;-6.8505e-18;-5.58441e-18;-3.32919e-15;71.8574;
8.03988;11.5494;9.57817;-1.99984e-17;-1.54071e-17;-5.17199e-15;-0.314148;0.411373;-0.0416678;-2.804e-18;-4.12414e-18;1.22522e-17;-1.05055;1.10673;-0.0561734;-9.39633e-18;-7.40691e-18;-3.28245e-15;72.2681;
10.3081;13.8337;11.772;-1.43646e-17;-9.89965e-18;-5.2938e-15;-0.299428;0.419141;-0.0513055;-6.24729e-19;-2.83518e-18;4.36959e-17;-1.04492;1.1319;-0.0869774;-9.20189e-18;-6.85241e-18;-3.29226e-15;72.6769;
12.7064;16.24;14.0846;-1.41259e-17;-2.1679e-17;-5.34481e-15;-0.282917;0.426354;-0.0614728;-4.69452e-19;-9.00518e-18;-1.54865e-17;-1.03476;1.15536;-0.120602;-9.03036e-18;-9.85753e-18;-3.31253e-15;73.0832;
15.2163;18.7497;16.4977;-1.26253e-17;-4.75367e-18;-5.43681e-15;-0.264799;0.433012;-0.072091;-5.61662e-19;1.88967e-18;2.72642e-17;-1.02025;1.17727;-0.157018;-8.51826e-18;-6.77818e-18;-3.34957e-15;73.4866;
17.8187;21.3435;18.9923;-1.60576e-17;1.44836e-18;-5.34626e-15;-0.245268;0.439116;-0.0830778;-2.72642e-18;4.33125e-18;2.73092e-17;-1.00151;1.19766;-0.19615;-9.18863e-18;-3.36681e-18;-3.34477e-15;73.8868;
20.4937;24.0014;21.5489;-1.05958e-17;9.59077e-18;-5.47738e-15;-0.224522;0.444669;-0.0943486;5.71984e-19;6.65533e-18;1.29181e-17;-0.978655;1.21653;-0.237874;-8.05442e-18;7.57425e-19;-3.37792e-15;74.2837;
23.2215;26.7031;24.1483;-2.02099e-17;-3.29454e-18;-5.51453e-15;-0.202759;0.449669;-0.105818;-1.57701e-18;-2.05495e-18;5.04456e-18;-0.951755;1.23377;-0.282016;-1.00501e-17;-4.74034e-19;-3.40598e-15;74.6774;
25.9824;29.4287;26.7712;-1.72944e-17;1.08381e-17;-5.46579e-15;-0.180177;0.454119;-0.117403;-5.34609e-19;5.62139e-18;3.87478e-18;-0.9209;1.24925;-0.328346;-1.03716e-17;2.6706e-18;-3.40776e-15;75.0682;
28.757;32.1587;29.3993;-1.88554e-17;1.63684e-17;-5.44319e-15;-0.156969;0.458019;-0.129021;-1.74449e-18;8.06785e-18;2.36245e-17;-0.886196;1.26278;-0.37658;-1.097e-17;5.92477e-18;-3.40188e-15;75.4564;
31.5267;34.8741;32.0148;-2.98296e-17;-8.31161e-19;-5.42173e-15;-0.133317;0.461369;-0.140594;-6.09798e-18;-3.18605e-18;-2.4089e-17;-0.847782;1.27417;-0.426386;-1.4242e-17;3.15802e-18;-3.39194e-15;75.8425;
